author	yob	ntokens
gwendelyn	1979	1344.0
Fi4	1987	8140.0
Shigo	1983	21450.0
Loppan87	1988	778.0
Mamma1983	1984	1245.0
Floppan	1976	5727.0
lillblobb	1979	493.0
mintur2010	1973	1540.0
Saandraa	1989	19.0
frujakobsson	1971	5888.0
Slaria	1988	1158.0
MirakelSmå	1985	541.0
Rosenskära	1989	2341.0
Sticky	1984	5526.0
Sinnika	1966	10661.0
SoffH	1979	5999.0
Lilla Mina	1979	131.0
mittliv	1977	802.0
syntharen	1980	2558.0
sweet86	1987	2013.0
lillsussan	1980	3755.0
kamelia	1972	12231.0
CamillaA	1974	3840.0
miiis	1986	1900.0
riverA	1991	1241.0
oxen	1978	17852.0
hallåja	1982	213.0
elliz	1987	11634.0
Ninninio	1977	5425.0
EricaN81	1982	331.0
Mamma Evve	1984	2690.0
lindasv	1989	5982.0
ztarshine	1982	7537.0
mammamia77	1978	120.0
shadows	1987	138.0
Maria1982	1983	493.0
syanha	1979	1171.0
NikZan	1983	1026.0
Semlan10	1973	111313.0
aurora1827	1978	83.0
Kim Carol	1968	5447.0
Hoppfullheten	1979	1798.0
snäckis	1984	4410.0
Poddan	1976	20106.0
Cånrad	1982	21817.0
Mia Magdalena	1985	10289.0
UgurBöcegi	1985	9343.0
laluna88	1989	117.0
barn är livet	1989	4189.0
student	1982	403.0
Nalli	1983	14079.0
smultron74	1975	324.0
Adore26	1981	3105.0
Mammelutten	1972	60014.0
Miss Johanna	1984	11446.0
LinnyUK	1989	261.0
Zimzalabim	1969	13079.0
Sussiek	1982	367.0
Isa82	1983	2225.0
Månskugga	1982	1567.0
Empan85	1986	2156.0
sara1986	1987	726.0
Somsom	1981	3481.0
flower6	1975	266.0
Solros72	1973	29435.0
Tninis	1988	9354.0
Stinis83	1984	6417.0
lire100	1974	102737.0
3flickor4pojkar7barnsmamma	1977	856.0
yellow88	1989	229.0
Tulip70	1971	5513.0
Mikes bride	1976	17007.0
Maggzan	1977	7442.0
palmrosi	1985	4601.0
YlvaK	1978	3057.0
Aisha	1968	315.0
TessanM	1980	6510.0
Cami11a87	1988	268.0
UmeAnkan	1984	2980.0
Twizz	1988	720.0
EvaLinnea	1987	472.0
Malinx	1973	342.0
Tilda och Thomas	1977	6871.0
PetraK	1986	387.0
Smultronet84	1985	769.0
Loijsisen	1978	3450.0
snosan	1985	2312.0
Knasgullet2	1989	6148.0
Stampan	1979	10805.0
Linusen	1985	10779.0
Frida	1979	308.0
storkenkankomma	1984	5412.0
jankie	1986	9494.0
Totinona	1973	685.0
Finskorpan	1981	2250.0
Sowa	1980	37184.0
Krusmynta	1980	86.0
asp76	1977	13208.0
Barabeckis	1990	1404.0
Nonstop	1989	5192.0
PHofie	1987	596.0
AKJ	1976	65.0
aigee	1978	27860.0
Minnas	1979	136.0
stina t	1981	2894.0
Gardenia	1984	941.0
helena1981	1982	12378.0
NiklaasKaroliine	1990	113.0
Mammisen	1979	116.0
Sthlm72	1973	162.0
Tulpa	1972	252.0
Stor längtan	1969	16906.0
Sussolita	1988	219.0
kolbodatjej	1986	425.0
minitrollet	1982	993.0
thenalle	1985	179.0
Brodsmulan	1978	4139.0
Vilda	1981	61.0
Tilda å Jimmy	1984	372.0
Kaka76	1977	8350.0
Cherkan	1979	21823.0
Camela	1981	2254.0
svedalatjessi	1984	2693.0
Hallonsylt	1987	3486.0
LJo	1974	2446.0
lillajag01	1983	234.0
smulan1981	1982	358.0
Insomble	1986	13.0
SErixon	1990	43.0
Tussebus	1977	10832.0
budde1	1974	34766.0
zannahh	1985	208.0
gilia	1986	929.0
the W family	1982	37.0
Rory	1971	232.0
Izzies matte	1986	9289.0
längtar89	1989	7233.0
Galatheaa	1990	1615.0
Annika31	1973	36.0
Vintervacker	1980	176.0
Kråkan77	1978	372.0
Carla	1974	6624.0
Yamma	1973	2791.0
EmmaT	1985	7.0
Taxmamman	1978	1240.0
Ruggugglan	1988	12748.0
krabban	1987	817.0
längtan67	1968	21161.0
ElinC	1989	2746.0
mimi66	1967	1862.0
tomtemor	1990	1429.0
Tildas	1977	1191.0
Brio	1990	823.0
oki	1977	2023.0
malin84johansson	1985	566.0
Coockie	1989	43.0
Wolfie	1979	158.0
sandrasol	1989	662.0
Daggdroppen	1988	1423.0
Natie	1990	2192.0
carolinasfam	1990	14.0
nina72	1973	931.0
en ängel	1991	10.0
buffylinn	1988	1223.0
Jezziie	1987	41.0
Anna Antonio	1986	261.0
forever young	1988	238.0
Theres	1986	222.0
Alexandra85	1986	14.0
Mii	1988	272.0
Lääängtar	1991	95.0
Gris78	1979	1945.0
lisala	1976	8916.0
Vanillas	1990	198.0
enilorac	1984	1758.0
Tussilagon	1990	8.0
ladybug	1987	3525.0
sunshine09	1991	30.0
AnneliR	1987	736.0
ejmy	1982	50.0
Niccita	1988	38.0
Sweety	1988	99.0
finder	1991	255.0
Moa83	1983	1439.0
SMB	1989	739.0
smulanjag	1985	7786.0
gretagarbo	1989	433.0
Jackie och prinsarna	1990	73.0
sorgsen	1991	5419.0
ensam själ	1986	4060.0
carran no1	1986	65.0
närtvåblirtre	1991	26.0
ALLIEVERDO	1987	929.0
m0desty	1975	3.0
bull bakerskan	1987	35.0
konvaljen	1985	114.0
sax1	1974	12144.0
Mammatezz81	1982	45.0
Taao83	1984	662.0
evva	1988	336.0
Nalle1	1968	572.0
PurJo	1983	58707.0
Ulle 74	1975	2185.0
Cocine	1983	7138.0
Änglaflickan	1983	10282.0
busungar2	1978	17098.0
lindab	1982	741.0
Maroska	1973	534.0
fia 76	1977	23.0
nemosmamma	1976	1651.0
Lynn84	1985	181.0
BirkaCarro	1980	11.0
Carl Den kloke	1990	5542.0
passionsfrukten	1981	1250.0
apelsinblomma	1991	9445.0
PennyLane	1979	7014.0
Mullvaden	1985	1119.0
Nickis	1974	47622.0
Coccinelle	1954	2601.0
AnkiM	1955	13.0
Lotass	1974	312.0
Lillja	1988	10872.0
blyg viol	1972	95.0
ulricaz	1981	213.0
Tobidoo	1978	6247.0
joyride	1983	5635.0
we wish for a baby	1980	1626.0
zasu	1974	957.0
shioo	1978	5695.0
Vickyb	1985	959.0
mini77	1978	1623.0
livisen	1986	34.0
Zorn	1971	4188.0
irrepirre	1985	499.0
Madicken73	1974	1670.0
anna gottegris	1980	11451.0
Persika80	1981	626.0
islandgirl	1971	414.0
Mamma till 1	1985	1545.0
Trötta Lina	1981	117.0
Annie1982	1983	494.0
Nefertiti	1980	191.0
Humlekatten	1978	648.0
Krutgumman	1971	3544.0
camper	1986	349.0
Ida o Olivia	1982	401.0
icaS	1969	740.0
Litenmyra	1978	202.0
mini07	1976	788.0
jolo	1986	1173.0
Jois	1974	1418.0
my1977	1978	859.0
Pumlan	1987	6657.0
liba71	1972	1108.0
chupa chups	1985	4506.0
Simbis	1981	2890.0
Fröken Fräken	1979	5865.0
BirgittaR	1972	475.0
Yvonne	1976	66.0
EK83	1984	6105.0
72dagar	1985	5338.0
faringe	1984	1533.0
Rosielou	1982	3600.0
lilleva80	1981	2062.0
Paisana	1983	2016.0
aquarius87	1988	1409.0
Super S	1980	1538.0
Royal	1985	861.0
Fire	1980	1586.0
Mariana79	1980	975.0
Lillegrill	1971	22050.0
Isaan	1990	18230.0
ystersyster	1978	3418.0
javabönan	1975	4980.0
Mårran	1980	10938.0
Stabilo	1985	6032.0
Yasmine	1978	156.0
önskar09	1975	25453.0
Mia386	1989	140.0
Sjöhästen	1985	86.0
jenny1986	1987	1666.0
Elin85	1986	42.0
Alexe	1977	1404.0
Souvenir	1986	344.0
MelissaLiamLilo	1987	23.0
Maria 8403	1985	3085.0
linhall	1983	11730.0
sofiaah	1984	6228.0
Daline	1990	141.0
Blake	1989	71.0
heiden	1983	12545.0
xenastina	1982	2200.0
Calliope	1978	60.0
Badfantasten	1978	81.0
maya21	1985	64.0
Hillewi	1990	58.0
MollyBuz	1984	3751.0
Vicky85	1986	882.0
MammaMor	1989	985.0
Emmelinan	1980	228.0
AryHann	1980	2854.0
SaraSofie	1973	196.0
ernlia03	1980	264.0
BigDreams	1981	83.0
lier1979	1980	1005.0
Pedalen	1983	596.0
Sunflower	1971	408.0
Essa	1986	270.0
april87an	1988	229.0
Kallisto	1978	34.0
Solkatten	1985	60.0
Trixi	1976	1002.0
Fiiaaa	1982	1522.0
Cecilia86	1987	413.0
MissP	1983	46.0
acilegna	1968	830.0
redbull	1974	40.0
joseeffin	1984	279.0
Tuss 1	1974	168.0
Linslusa	1985	122.0
never	1967	13420.0
myran6801	1971	4742.0
Tulsa	1965	680.0
pimpim78	1979	621.0
Molls	1977	4994.0
mummy82	1983	447.0
Brumelina	1972	28.0
wilma123	1975	569.0
Danskan	1976	4422.0
Orka	1985	481.0
Yarrow	1984	397.0
emma85	1986	334.0
Aggi	1976	356.0
Ella1979	1980	892.0
Sirenia	1982	88.0
Emms1984	1985	302.0
Lotus09	1982	3209.0
ellebelle	1981	4230.0
Angelique	1976	33210.0
Ars Amandi	1977	868.0
MariaO	1974	3635.0
Magnolian	1973	157.0
Piken	1973	9679.0
mariakall	1979	463.0
Cumulus	1983	222.0
mammawannabe	1969	19185.0
Goklumpen	1982	11997.0
Nalle har ett blått hus	1977	2447.0
AnnaEmma01	1988	229.0
