author	yob	ntokens
dreamy	1981	71496.0
MammaNova	1983	12675.0
Coccio	1977	22751.0
Zophia	1980	56936.0
asa1018	1980	64357.0
dec06	1978	77988.0
crocco	1983	75009.0
NicKnejm	1966	20407.0
strumpa	1984	15290.0
Mia1985	1986	11560.0
ecco87	1988	11504.0
Katitziii	1987	670.0
Stoce	1983	34015.0
LeKaMe	1988	6454.0
Theresa28	1982	2426.0
jEnNiK	1983	7762.0
Mamma Emma	1985	27365.0
Päronskrutt	1972	2443.0
wallis	1982	22570.0
annvian	1980	27466.0
Therre	1989	17546.0
augustikatten	1979	19283.0
Sanna Ni	1986	2686.0
marengski	1977	10866.0
Videunge	1982	9206.0
Shk76	1977	1349.0
FCBJ	1974	44292.0
Hallonsylt	1987	14987.0
Josephina	1985	28623.0
Fru H 81	1982	45132.0
Scorpio	1986	595.0
Räkmamman	1975	19219.0
elno	1981	15522.0
1982	1982	16932.0
Masterblaster	1972	12088.0
katinka1	1986	21672.0
MD77	1978	51864.0
Tussen06	1982	20017.0
PostisPer	1973	466.0
Pillan85	1986	186.0
Misswiren	1983	20042.0
Gardenia	1984	2407.0
Lill Mamsen	1985	72885.0
MrsJ	1982	3351.0
Emmmsan	1987	7381.0
Sockerråtta	1978	4742.0
tebe	1974	12171.0
Lilla H	1979	3383.0
VildaVackraVilja	1984	4251.0
myran78	1979	7345.0
Bulten	1975	2388.0
MoL	1981	14549.0
Lilla Fjun	1978	115575.0
Fru LB	1984	48604.0
nemo08	1978	10032.0
vilden	1947	438.0
Grynet09	1977	12204.0
mimo	1976	3487.0
MysMalin	1984	5461.0
som en sol	1983	67016.0
Blomman76	1977	13243.0
MartinaL86	1987	17200.0
Äpplet75	1976	19054.0
Petal	1980	7190.0
saratjej	1981	3984.0
Mrs U	1983	15128.0
Varärstorken	1978	3912.0
Rodenback	1954	22048.0
Persemona	1985	3452.0
Rory	1971	592.0
Snos	1986	34692.0
CillowP	1974	3959.0
Lena Miranda	1983	414.0
Talossa	1987	49272.0
jennnyberg	1981	9875.0
greeta	1981	36.0
Dirtyhabits	1989	4778.0
svea84	1985	2773.0
Second adventure	1985	15505.0
Rootsler	1979	16858.0
Joti	1976	5426.0
the W family	1982	11371.0
linhall	1983	41995.0
angelgirl84	1985	12527.0
E11in0or	1990	10038.0
caos	1980	23528.0
båten	1987	10939.0
Skruttis74	1975	16770.0
Catja3	1982	46137.0
AlbicemammaR	1983	501.0
Humpan	1975	30826.0
Stina1982	1983	8872.0
Sticky	1984	6686.0
häggen	1967	2169.0
niskalainen	1985	6896.0
jossefina	1975	11509.0
Starline	1982	7827.0
JosJos	1979	19577.0
frankrike	1978	15879.0
aurora1827	1978	9695.0
Bajjelen	1985	171211.0
Komänglar	1977	18385.0
Anka75	1976	422.0
tinituss	1984	28436.0
Imagine this	1985	132736.0
Dianbobo	1983	53777.0
blyg viol	1972	21349.0
IJAM	1965	49195.0
godistroll	1983	16428.0
Sussna	1986	25074.0
Lotta80	1981	1639.0
Dhevil	1989	3553.0
LillaRu	1971	2143.0
Malinell	1989	16237.0
Jkpg Deluxe	1985	75505.0
Längtande jag	1986	2447.0
AnneLine	1988	18804.0
Linda1986	1987	26593.0
turgut	1963	19564.0
MammaMoon	1984	933.0
Cina01	1986	239.0
knastintis	1983	24513.0
Pemberly	1979	47252.0
Heobea	1988	91935.0
knäckis	1977	5390.0
Mysan31	1981	58961.0
Sandra O	1981	14076.0
Kassiopeja	1978	2523.0
November2007	1984	17953.0
Sjuttiosjuan	1977	3191.0
Kajsa 30	1973	11775.0
Lovergirl80	1980	17040.0
zorina	1985	136.0
Jessspaaa	1989	4183.0
xtina85	1986	12434.0
Sebastian05	1976	5000.0
längtabarn	1967	10242.0
Monitzzz	1976	25278.0
delinda	1989	16509.0
babyboom2005	1984	8074.0
Astra	1977	10773.0
emya	1982	2422.0
Ellinora	1982	20088.0
Dirtsa	1966	6604.0
emilsmamma	1983	28325.0
Frukost	1976	7579.0
Emilia	1983	4795.0
fjunis	1978	2296.0
Yasmine	1978	1563.0
79anil	1980	1023.0
Neith	1985	4169.0
innak	1976	20083.0
Ärtansmamma	1985	25468.0
Jezza	1985	6423.0
EmLin	1984	42731.0
PHofie	1987	45724.0
lillan77	1977	2174.0
monkan10	1974	6376.0
Tjingelingan	1983	26195.0
Ängeln Teo	1971	4891.0
Lottapotta08	1974	8923.0
ceropegia	1983	214772.0
Pingla35	1978	12426.0
snowball	1986	23734.0
Annsofie82	1983	821.0
Strawberry3	1979	88550.0
lillkrabaten	1986	46528.0
Erre	1984	13092.0
Tezeen	1987	4861.0
Tr0ust	1991	12890.0
Mari80	1981	4847.0
drummelfjollan	1986	7329.0
Jolise	1989	14239.0
snocke	1959	5605.0
simmaren	1988	1920.0
wedding2009	1981	44202.0
Anna Panna 81	1982	9402.0
Jenny7804	1979	54.0
Millies	1989	8915.0
Fiabus	1968	16505.0
LittelG	1982	7617.0
dianmant76	1977	5816.0
Bäsis	1979	1664.0
rattle and hum	1979	31749.0
SmultronCupcake	1991	1710.0
Minimo	1975	677.0
evva	1988	1550.0
Heini	1983	13892.0
Ackelova	1983	14096.0
Kicka	1968	7410.0
Vit Lilja	1989	1820.0
somanjot	1982	4003.0
Ella H	1965	10829.0
jemaka	1981	8900.0
sophiemedPH	1988	5656.0
Beckaa	1986	1972.0
TAN	1987	20215.0
Carin82	1983	59288.0
Little Mrs Li	1983	6019.0
eriXa	1982	169.0
Sol33	1981	18546.0
Madaluha	1976	8806.0
majamajas	1974	1086.0
junk	1986	24928.0
EK83	1984	12469.0
Zorn	1971	58218.0
Saramalia	1978	25803.0
Maria303	1980	8619.0
brinkly	1972	4428.0
lillsmulan	1981	2326.0
bubbeltess	1978	24187.0
Malinx	1973	3587.0
MG1981	1982	80029.0
Puppa	1975	22356.0
Snörpan	1989	11755.0
Flurstina	1977	1438.0
lena76	1977	111.0
pluggande mamma	1973	57246.0
Klubben	1974	12749.0
LillaBus	1976	6997.0
Kajsa K	1983	2130.0
Dazzle	1980	93.0
Johanna 85	1986	21796.0
lillasysteryster	1981	35524.0
sommar78	1979	2352.0
Svampp	1982	67657.0
Aran	1971	671.0
Charli	1979	18922.0
greatdaysfan	1976	5913.0
Anna X	1978	17866.0
lna	1984	2952.0
Soultravel	1979	994.0
Svardh	1983	9451.0
Mamia	1978	4780.0
Godiva	1971	4079.0
airam	1966	11119.0
Anna24	1991	11198.0
Ester77	1978	1381.0
Obzi	1977	10029.0
Solrosen82	1983	79478.0
Eleonor01	1982	1786.0
tan73	1974	57852.0
Ängeln Casper	1983	3158.0
NinaTherese	1981	16830.0
Längtan01	1979	12460.0
jagomina	1988	2638.0
mammanov	1986	14320.0
Tuntalisa	1977	49778.0
stayinshape	1976	6918.0
gosgroda	1974	492.0
Niccan	1972	12594.0
Avalon	1980	1395.0
proppen100	1980	58760.0
frk lorelei	1980	134549.0
Wonderbabe	1987	11631.0
Catox9	1982	19388.0
Elisabeth09	1980	9698.0
vildovacker1	1982	2579.0
Tjej84	1984	13209.0
nagellack	1988	7899.0
lillblobb	1979	18255.0
tempest1	1974	9629.0
Kevlarsjäl87	1988	15524.0
sosso1	1988	10132.0
Mejaochjag	1977	2420.0
linlus	1977	4715.0
imaf	1987	4730.0
cissy	1964	2914.0
StinaS	1969	302.0
jessicaskärlekar	1981	3989.0
Juli1	1978	18865.0
tessan87	1988	9355.0
Aktalia	1976	35017.0
SA26	1984	14648.0
TvåTrollungar	1990	69279.0
emelianzei	1992	935.0
elinos01	1990	1299.0
4finafilidutter	1980	8881.0
emersson75	1976	1001.0
soryd	1981	31483.0
Carolinalovetobias	1991	18043.0
solrosen81	1982	76378.0
many87	1988	4549.0
Lenis21	1987	19414.0
Michelle Ö	1983	25168.0
EmilieG	1989	3494.0
Loppan87	1988	15551.0
Hajda	1978	476.0
juana	1986	3466.0
akleyan	1977	4545.0
pronomen	1986	5192.0
marriz99	1983	15118.0
candi	1972	6367.0
Tobidoo	1978	24697.0
Pinja	1975	19235.0
Sally86	1987	29657.0
annthos	1981	3499.0
Nokkan	1977	21306.0
Malvan	1978	111.0
NEAN	1989	73857.0
Mammas propp	1979	12886.0
Anissa	1988	4271.0
TessaCarlsson	1983	3817.0
Tyrlöv	1983	11231.0
Ida 1981	1982	1115.0
Maje	1978	14620.0
never	1967	34777.0
Jenn86	1987	649.0
Tjohooo82	1983	25003.0
trust	1983	10583.0
Anlin	1983	75.0
kristina	1981	5266.0
Nanniz	1980	4833.0
nemosmamma	1976	11312.0
lilllarsson	1985	63356.0
Lisol	1983	7164.0
stinur	1981	10298.0
kicki08	1978	478021.0
Angelique	1976	106471.0
lupin84	1985	72759.0
fläck	1984	24934.0
Neko87	1988	27186.0
Hollie	1982	10482.0
charmig	1976	7755.0
Skrutten00	1978	42180.0
Dåså	1990	9339.0
MammaMyran	1978	2340.0
Jennsan79	1980	2243.0
Pondus	1977	838.0
lady84	1985	2732.0
benedikten	1981	22264.0
BabyNo2	1989	28955.0
Emms1984	1985	731.0
Soltussen	1977	178.0
Epica	1992	6056.0
Catha	1982	12771.0
E85	1986	15535.0
Fridie	1986	5439.0
Tramses	1983	4529.0
Vapor	1983	3394.0
nina72	1973	3737.0
mamma33	1979	2187.0
ensam själ	1986	11287.0
Snusann	1983	8651.0
mrsjo	1981	12793.0
Goingen	1987	11793.0
AlexandraH	1989	8517.0
Anarkamamman	1988	7484.0
Aggi	1976	3971.0
perniebernie	1979	7653.0
amazonija	1984	21857.0
passionsfrukten	1981	10065.0
Ylwa	1981	2154.0
Jelan	1987	39972.0
Aiyana	1963	1522.0
Edzy	1980	16759.0
Karolina1982	1983	2780.0
Mutter80	1981	1340.0
anniecaroline	1982	8906.0
bull bakerskan	1987	101.0
oxen	1978	33208.0
Sarah81	1982	2318.0
evapeva	1976	258.0
chicko	1983	2244.0
Kroken	1980	922.0
multivitaminjuice	1989	66124.0
Zhuhai	1973	12071.0
Vattuman83	1984	24204.0
villamakebarn	1987	4357.0
skrotis78	1979	13118.0
MollyMilly	1979	4242.0
björneochsnigel	1982	13099.0
BirgittaR	1972	7153.0
Ml83	1984	11358.0
Ida o Olivia	1982	22582.0
Chokladmums	1968	17363.0
Slaria	1988	14866.0
Totek	1978	3208.0
indicaana	1985	13410.0
jojjo78	1979	26953.0
madeleinesophie	1988	46456.0
Aniara	1974	80036.0
Tistel	1976	6522.0
SandraHelena	1988	1303.0
Frallan78	1979	12131.0
sabinaa	1984	45918.0
flisan82	1983	1450.0
blehnda	1988	49714.0
Fredis	1985	15739.0
Vitsippa	1973	44.0
Asali65	1966	5790.0
annacarin	1972	632.0
Lycka78	1979	14542.0
jennas1	1973	23414.0
Dist	1979	116.0
Isabelle Kristin	1983	22959.0
Mumbi	1979	7216.0
monny	1976	116.0
FrökenH	1987	8252.0
peaches101	1990	1339.0
Elidasofie	1985	21539.0
student	1982	5755.0
Ninnis75	1976	147691.0
Pluss	1981	10321.0
Ossie	1976	31823.0
supermamman2	1979	17144.0
englarum2008	1976	20237.0
fantasy06	1983	9517.0
minili	1981	195.0
susieQ	1984	18587.0
PiaSara	1983	4921.0
guldklimpen	1973	9350.0
TessLiihten	1984	19921.0
tängla	1979	15463.0
Milljor	1979	347.0
La gartija	1982	3917.0
Helfrida	1978	255.0
Kallisto	1978	281.0
erimother	1977	2535.0
Oo v oO	1978	146.0
abbi	1984	10273.0
ztarshine	1982	12012.0
Suss73	1974	21496.0
Oh yes	1977	3152.0
ERIKA8585	1986	1734.0
okt76	1977	29853.0
Lillen09	1990	10278.0
Nyfikna jag	1976	8543.0
shioo	1978	18498.0
AKJ	1976	12825.0
Minatre3	1975	36025.0
nettea	1974	10590.0
anna1972	1971	3925.0
Puff77	1978	12015.0
Duttan	1984	7019.0
TessanM	1980	22818.0
Cat lover	1971	30536.0
ninina	1985	23504.0
Bal	1984	77131.0
Majskorn	1985	9371.0
snutte	1980	20414.0
tjej 79	1979	305.0
kendi	1989	2781.0
zannahh	1985	1995.0
singhatjejen	1971	2687.0
Lysande	1981	5960.0
DollyD	1977	16504.0
Klöverdam	1982	2317.0
Libra77	1978	2.0
Neija	1987	16543.0
xxMollyxx	1982	4395.0
Yarrow	1984	13736.0
Juvina	1985	85.0
gwendelyn	1979	5165.0
Marängen86	1987	1514.0
Garderoben	1979	10857.0
Stina85	1986	23827.0
Mållgan	1982	78245.0
StefanH	1973	3010.0
vixi82	1983	11070.0
Liisaan	1989	12024.0
marcitron	1991	3082.0
Linnispinnis	1988	4882.0
LsomiLinda	1986	9217.0
Rosa84	1985	945.0
Linneablomman	1987	1799.0
Kalina	1971	2633.0
Cecilia90	1991	394.0
karin h	1978	5902.0
AnDan	1985	9086.0
MrsNilsson	1985	13847.0
Vicky85	1986	11260.0
mammatill5	1985	9723.0
fancyface3	1986	1669.0
zatori	1983	20778.0
jesslaw	1982	8466.0
frökensvår	1991	16168.0
Maria1971	1981	6802.0
strawberrypie	1985	41847.0
Annika31	1973	1192.0
Skrutthumlan	1978	8940.0
La musica	1972	17028.0
mini77	1978	13805.0
Mandolin	1978	29215.0
Tottling	1981	1091.0
smultronpuss	1973	57.0
down under	1978	11031.0
V89	1990	2687.0
LC77	1978	19691.0
Aquarius	1984	30523.0
Nelle	1974	858.0
Ängla88	1973	2611.0
PrinsessanLeia	1979	530.0
Alexandra85	1986	5272.0
Vivvi12	1978	506.0
Josefin L	1980	47548.0
MirakelSmå	1985	2319.0
Maggi74	1975	789.0
Jo76	1977	5658.0
zandra80	1981	983.0
jensan 80	1981	43398.0
babydeluxe	1983	37505.0
Jossan79	1979	168.0
Katja80	1981	3908.0
Emilia75	1976	5461.0
Chili	1955	350.0
sleepy	1986	53.0
violla	1981	15810.0
Tobben	1982	5201.0
Vicha	1978	4035.0
Loviz	1973	15054.0
Min skrutt	1981	30030.0
LinSam	1985	3310.0
Linusen	1985	25875.0
Pärlan81	1982	2120.0
Nile	1986	8324.0
Tarzanina	1981	36661.0
HokusPokus	1982	31.0
Loppan25	1982	9774.0
Liian	1983	39006.0
ladybug	1987	29476.0
nabben	1978	12010.0
Annsiss	1983	9183.0
Mida	1973	19687.0
big mama	1973	2373.0
Mika1980	1981	29850.0
Verea	1980	916.0
min lilla groda	1982	26404.0
Klotjohan	1979	145.0
sofiaolivia	1988	11346.0
NikZan	1983	10541.0
lire100	1974	146456.0
BobRob	1978	6564.0
tre ska bli fyra	1979	10069.0
Nygge	1978	58207.0
jimbo	1980	590.0
Snooz	1978	5183.0
Mamabear	1983	30330.0
frwi	1987	3093.0
gaby84	1985	3781.0
Floppan	1976	13170.0
halmstadcarro	1986	26656.0
Prusiluskan	1969	915.0
sax1	1974	47760.0
sandraG	1987	1322.0
Ulrika 80	1981	3627.0
mamma2007	1986	7663.0
kalleman	1987	1148.0
Tenshii	1984	631.0
Francisca	1984	10306.0
sandra8712	1988	16180.0
Annica P	1973	13127.0
livhog	1989	4178.0
The bad seed	1984	6172.0
snowberry	1986	748.0
MamaJuice	1987	13206.0
CarpeDiem	1980	6124.0
milla1984	1985	12080.0
Impertiff	1974	372532.0
How about cupcakes	1976	3539.0
haptic	1982	4687.0
Lovisa87	1988	1171.0
Zuzanne	1988	431.0
Belle Amie	1976	75536.0
Bellenellen09	1977	44491.0
Moa83	1983	6750.0
Thea	1980	9681.0
nattiizz	1985	1711.0
Ausi79	1980	39717.0
frujakobsson	1971	23595.0
missH	1984	111.0
JenRose	1985	3699.0
Fru Wennerström	1987	64898.0
Tobbelina	1980	7224.0
Klara 80	1981	24374.0
Månskugga	1982	4523.0
emmis77	1978	2947.0
rymdmonstret	1980	13759.0
NoWiMom	1987	3848.0
Depsin1	1975	441.0
Challis	1979	6764.0
murresnurre	1973	15523.0
Sousou	1983	5489.0
Camela	1981	3449.0
Linnie83	1984	153.0
hejo79	1971	18763.0
Hanna E	1985	10932.0
Zophie	1985	582.0
mammailund85	1986	67292.0
Petter 72	1973	6528.0
GalnaMamman	1985	1409.0
mammamumin	1983	5727.0
myran6801	1971	30830.0
Älskade Neo	1982	53927.0
Millime	1985	81.0
Carolina01	1987	3917.0
Minday	1956	1654.0
Fia 82	1983	10281.0
Hultis	1984	1425.0
madde10	1976	5894.0
myspysan	1982	3166.0
Tesla	1986	9019.0
Baypower	1977	141765.0
XJCX	1988	10343.0
Koalababy	1971	22183.0
Thinkerbell	1978	11596.0
Naiw	1989	121.0
AKT83	1984	32595.0
Virga	1975	40409.0
panter	1982	54.0
Lindaewer	1978	16775.0
Rusina	1984	22223.0
herewegoagain	1986	10736.0
copycat	1987	1441.0
AlmNov	1978	1083.0
Mamma gås	1973	22266.0
Gosegumman22	1983	81.0
Issa86	1987	14958.0
Kakandi	1977	15765.0
Alvsten	1987	248.0
Myggan82	1982	5452.0
asteri	1981	967.0
Miss Piggy 82	1983	22565.0
marabou	1984	9302.0
h77	1978	23421.0
Knuts76	1977	9943.0
Humlan75	1976	9652.0
Cat79	1980	79773.0
Pepparmint	1986	38686.0
isabellem	1989	14349.0
Caroline	1988	1980.0
Fi4	1987	9449.0
brunatofflor	1989	7041.0
Terrus	1973	1360.0
India	1975	9312.0
Krusmynta	1980	2392.0
Nore	1974	1162.0
svarten	1966	4306.0
fellan	1986	9059.0
ellebelle	1981	9149.0
C rex	1968	19310.0
semlan10	1973	2891.0
KiLi	1976	27509.0
Cerulean	1980	82714.0
vinda	1962	99.0
lisala	1976	20959.0
sweasmamma	1982	191.0
Lucie	1978	120151.0
elinorlilja	1988	654.0
7feb	1982	1112.0
en mamma	1975	1511.0
Lovisa75	1976	10381.0
Persika80	1981	2422.0
wify	1977	14722.0
UppIDeBlå	1978	3986.0
mii76	1977	6038.0
Snobbas	1982	1097.0
skånegås	1982	35566.0
ÄlskadeGryn	1979	21632.0
Josse B	1981	31068.0
shootking	1974	456.0
Virus85	1986	848.0
Skräpis	1976	33708.0
Trissy	1976	30787.0
Isalar	1986	780.0
Maräng	1986	996.0
Bohuslän	1977	4587.0
Eldig72	1973	5528.0
Lotus	1983	9640.0
Bissen	1974	13078.0
LillaL	1985	1104.0
Minnas	1979	959.0
Milon	1979	56558.0
Alicia82	1983	182.0
Sissa Blom	1974	30191.0
Kringlan	1975	1365.0
Havannas mamma	1979	180.0
majsan2	1981	59582.0
Semlan10	1973	165602.0
chiquita	1981	317.0
mintur2010	1973	7991.0
blomman10	1975	126.0
hummelhonung	1973	135.0
Duddes mamma	1978	10118.0
lillsussan	1980	23586.0
linda b a	1978	2031.0
LadyMa	1986	30766.0
Doa	1981	12127.0
mackis	1986	6456.0
Tulsa	1965	1812.0
stina t	1981	8710.0
lia79	1980	9423.0
EmmaT	1985	643.0
Helia	1984	6553.0
jassi83	1984	10398.0
Nickis	1974	129855.0
lcln	1980	9.0
Eva A	1959	6611.0
Emo08	1980	14864.0
Sebastians mamma	1983	7706.0
Lottans	1982	18620.0
Tulip70	1971	17406.0
Lillegrill	1971	24074.0
nal	1986	1638.0
Cumulus	1983	430.0
MinÖgonsten	1985	31221.0
Loijsisen	1978	4967.0
Calliope	1978	630.0
Sandrolin	1986	6725.0
Emmelinan	1980	30381.0
LindafrånFinland	1985	8925.0
Em N	1988	19216.0
Nanna81	1982	675.0
Kimmice	1988	2045.0
Maggzan	1977	8267.0
snäckis	1984	10138.0
annsofia	1989	48199.0
Princepesa	1974	27981.0
Hoppfullheten	1979	3815.0
Naura	1984	19312.0
Miss Johanna	1984	29747.0
apelsinblomma	1991	28780.0
veme	1985	10544.0
Kuben	1975	35184.0
jolo	1986	27404.0
majsan1	1972	3615.0
Pjoddas	1983	2345.0
Jenka1	1974	10252.0
katalina	1971	13915.0
anna74	1985	13596.0
blingring	1981	20326.0
Dudda	1978	16122.0
moonlight	1977	3159.0
Eddiebella	1981	24770.0
Eet	1978	47733.0
Nikki81	1982	45995.0
brallison	1979	9518.0
lindasvea	1987	8694.0
Maria Q	1980	3904.0
zoi	1977	39149.0
helena1981	1982	46673.0
prinsmamma	1984	495.0
Paige80	1981	11843.0
hannapanna84	1985	230.0
PetulaK	1984	3253.0
mamma0005	1981	12469.0
ljus	1951	18.0
Karlaa	1988	209.0
lindamarias	1974	15932.0
daisy76	1977	13822.0
zasu	1974	21711.0
Noel	1964	259.0
Kajsa81	1982	28953.0
Persikan	1983	193.0
Mikes bride	1976	50524.0
nonno	1985	799.0
Malta2006	1977	1083.0
Souvenir	1986	8390.0
Lotus09	1982	19399.0
Tussi	1980	1764.0
buslings mamma	1980	695.0
Madicken73	1974	19486.0
Skogsstjärnan	1968	270.0
MME	1969	19512.0
Mollan2	1983	6421.0
Rainbow	1976	74477.0
ylva t	1974	903.0
Charleston	1968	10500.0
Snoffy	1977	12746.0
veronica03	1981	19873.0
Sirba	1983	22083.0
foxy	1982	21251.0
Rosielou	1982	10201.0
mama30	1987	12575.0
Purelyplatonic	1980	83562.0
Love8707	1988	6753.0
Kickilina	1983	2458.0
Dodo74	1975	21707.0
Tilda å Jimmy	1984	5970.0
tovida	1982	1311.0
Pms Lisa	1989	253.0
jemast	1971	1876.0
Saara	1982	392.0
Lillan090815	1977	690.0
Jigga	1981	10156.0
maya21	1985	3311.0
kitty3465	1984	15924.0
Tildalainen	1974	6748.0
sara 00	1988	9193.0
catzy	1979	445.0
Humlekatten	1978	1747.0
hallandsliv	1979	11211.0
neleh	1986	102.0
Paisana	1983	10510.0
LiM	1974	348.0
lollo14	1969	12962.0
Anki79	1980	374.0
cattis83	1984	21129.0
Erica 73	1974	19384.0
ogen	1979	18550.0
familjemamma	1975	35943.0
fowler	1980	1089.0
Oo P A oO	1984	1861.0
Helen84	1985	5011.0
Kråkan77	1978	751.0
Anna4	1990	15056.0
Lill Fia	1980	6476.0
Groover	1973	721.0
Sagogrynet	1966	465.0
Jennolinnea	1973	9225.0
millie89	1990	21379.0
Lisa1979	1980	1236.0
Tisse	1984	48.0
Felicia68	1969	792.0
AnneCharlotte	1977	146.0
mammasälskling	1983	17121.0
FallenAngel	1983	104.0
Acantha	1976	23602.0
Vanilla78	1979	1863.0
Toffsan	1985	1549.0
solyluna	1987	2026.0
Sarah82	1983	13742.0
Kabo	1981	8310.0
jagheterjenny	1974	765.0
snosan	1985	3449.0
AnkiM	1955	734.0
Maya75	1975	1451.0
peka	1972	8509.0
Sussiek	1982	3749.0
TessK	1987	138.0
Rallarros	1984	44539.0
Eva77	1978	1079.0
Bollas	1976	913.0
Cathie	1983	5467.0
blåbär02	1987	199.0
Piper	1975	1026.0
Yozefeehn	1990	4835.0
Anna79	1980	3153.0
EoT	1978	5394.0
Jen08	1975	37757.0
SanBog	1984	5181.0
emma85	1986	8985.0
icaS	1969	6402.0
Lilla Mina	1979	734.0
Ankungen	1968	2458.0
Tezzy	1981	44959.0
Katarinab	1984	1053.0
Flinga	1971	2070.0
Kiapia	1971	6405.0
Pyret10	1983	2634.0
sandslott	1984	6637.0
Lottizz	1984	6433.0
cathil	1981	5061.0
makeupgirl	1977	4548.0
pewe	1978	413.0
Tummetott	1979	884.0
calnaneas	1980	14264.0
jenny1986	1987	2604.0
Jellan	1986	5036.0
BumbiLie	1987	1171.0
sam77	1978	9373.0
Nuno	1983	352.0
MiaMia	1985	4755.0
Nikis	1988	63.0
Jenny76	1977	1356.0
Empan85	1986	6098.0
Nojan	1985	2564.0
Sjöhästen	1985	1338.0
NiklaasKaroliine	1990	23217.0
Lilla M	1979	60618.0
Jeszicka	1987	5645.0
72dagar	1985	39695.0
anne87	1988	15329.0
jenny76	1977	143.0
Gumbo	1962	35376.0
önskar09	1975	41926.0
flummkeso	1986	968.0
esse	1982	3213.0
Maria 8403	1985	15245.0
UmeAnkan	1984	21438.0
Maroska	1973	1080.0
Katzy	1976	677.0
ananasen01	1979	92007.0
Super S	1980	7986.0
Minus	1981	4295.0
SysterYster2	1977	36571.0
dianam	1987	13276.0
Twizz	1988	936.0
Lotass	1974	2694.0
SoffH	1979	6823.0
Lacrima	1983	262.0
Kakankaka	1989	294.0
kamilla	1982	1183.0
drömmare	1984	35794.0
Alex  mamma	1977	405.0
AnneliR	1987	911.0
Ida83	1979	7635.0
brandynova	1982	16763.0
Johlin	1977	280.0
FruBorg	1985	2453.0
Molls	1977	9711.0
chupa chups	1985	10189.0
Silvermalvan	1977	2361.0
Samboo	1982	3185.0
Mrs Flink	1981	17336.0
rox	1980	2120.0
SA25	1984	79024.0
fia78	1979	419.0
nyinflyttad	1978	11653.0
Niina78	1979	1018.0
milla72	1973	8972.0
Gandalf	1976	6518.0
Sirimånstråle	1980	127.0
UgurBöcegi	1985	9443.0
snattran	1967	18550.0
Nisa	1983	36.0
Esme	1977	114.0
Nennen sthlm	1985	331.0
Gurkmeja	1966	967.0
Gabriella85	1986	2177.0
ItsyBitsy	1965	2153.0
Naomi	1972	638.0
idamarie	1981	261.0
Tillata	1982	9329.0
Wimlan	1971	359.0
pysis	1980	17.0
Lolisa	1977	923.0
Maajsi	1990	1144.0
Mamma33	1979	1848.0
Xina	1981	20849.0
Mysan75	1976	1471.0
Norrlandstjejen	1986	101.0
maybe2501	1981	19169.0
babymoon	1987	9352.0
Finmamma	1985	18884.0
Sandy76	1977	2266.0
kirseberg	1977	1452.0
Cherkan	1979	43396.0
Cocine	1983	24575.0
Nort	1981	657.0
ddalia	1979	875.0
Trixi	1976	10659.0
annika eriksson	1978	2214.0
L86	1987	15718.0
mumma	1981	494.0
BlackMamba	1965	13078.0
Rut	1985	94.0
Loojsen	1992	443.0
VBK	1979	18346.0
Mary84	1985	19036.0
syanha	1979	7826.0
pckattis	1984	21655.0
EvaLinnea	1987	974.0
Utan Barn	1968	3869.0
Vidarchefar	1980	10330.0
saile	1981	1215.0
LadyC	1982	250.0
Totinona	1973	994.0
cillaallic	1972	6127.0
lillnageln	1981	2131.0
ViVäntarLois	1990	620.0
Evie	1980	51968.0
Lovli	1984	12006.0
Frugan79	1980	313.0
liba71	1972	24428.0
Melle85	1986	7242.0
Jennski	1983	3508.0
lellisen	1978	26870.0
Fire	1980	4376.0
AryHann	1980	7479.0
fia 76	1977	104.0
FridaBo	1989	2722.0
Shigo	1983	57852.0
Cånrad	1982	25129.0
lilleva80	1981	11754.0
Lani	1971	15036.0
LindaMattias	1981	22304.0
Mumsa73	1974	7104.0
jessi	1992	225.0
Fiddelie	1989	28.0
LindaS75	1976	2685.0
Beccibus	1980	2364.0
isefisen	1976	818.0
Solen11	1972	91.0
palmrosi	1985	13014.0
Marre80	1981	14543.0
Mamma1983	1984	9909.0
Ofeigur	1980	27566.0
Ars Amandi	1977	6483.0
Maariiia	1989	2383.0
camilla88	1989	5774.0
Devotion	1980	1582.0
aquarius87	1988	32733.0
Royal	1985	2283.0
CharlieGto	1985	114.0
Isalisa	1979	1557.0
virvel	1976	471.0
ZillyChili	1985	271.0
Sinnika	1966	14334.0
mittliv	1977	840.0
Saso87	1988	3951.0
kamelia	1972	18061.0
VeraLu	1974	510.0
CamillaA	1974	16341.0
adnil87	1988	2533.0
miiis	1986	6613.0
Pedalen	1983	736.0
riverA	1991	1241.0
ernlia03	1980	41873.0
Eileen1	1975	4718.0
Vesslan	1978	7451.0
cookie8409	1985	36487.0
storkenkankomma	1984	12642.0
elliz	1987	34152.0
HeddaSophie	1976	2859.0
JBx2	1991	2690.0
Isse	1987	6692.0
gosis	1983	27446.0
Stor längtan	1969	27838.0
Minna71	1972	1640.0
LL2011	1983	1396.0
3flickor4pojkar7barnsmamma	1977	2517.0
Mamma Evve	1984	8227.0
k03san	1983	10880.0
jessii87	1988	3085.0
lindasv	1989	6084.0
mammamia77	1978	246.0
shadows	1987	35269.0
Myrtuva	1984	6639.0
Insomble	1986	10567.0
Maria1982	1983	493.0
Cliine	1980	829.0
nahaud	1978	844.0
lmcl	1988	9905.0
Kim Carol	1968	10276.0
