post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2007	Bellizzzzz	23	20--29	13	0	13	0	0	1	0
2011	Bellss	24	20--29	19	3	0	16	0.1578947368	0	0.8421052632
2017	Bellsss	49	40--49	17	9	0	8	0.5294117647	0	0.4705882353
2005	Beloved	19	<20	36	25	11	0	0.6944444444	0.3055555556	0
2005	Belsebub	37	30--39	33	27	6	0	0.8181818182	0.1818181818	0
2007	Belsebub	39	30--39	17	6	11	0	0.3529411765	0.6470588235	0
2009	benedikten	30	30--39	49	12	7	30	0.2448979592	0.1428571429	0.612244898
2011	benedikten	32	30--39	29	2	0	27	0.0689655172	0	0.9310344828
2011	Benzaiten	28	20--29	40	36	4	0	0.9	0.1	0
2013	Benzaiten	30	30--39	55	50	5	0	0.9090909091	0.0909090909	0
2015	Bergskristall	47	40--49	16	14	2	0	0.875	0.125	0
2016	Bergskristall	48	40--49	14	13	1	0	0.9285714286	0.0714285714	0
2007	BertaFilippa Krattkquist	23	20--29	53	24	29	0	0.4528301887	0.5471698113	0
2008	BertaFilippa Krattkquist	24	20--29	22	5	14	3	0.2272727273	0.6363636364	0.1363636364
2013	BertaFilippa Krattkquist	29	20--29	10	1	8	1	0.1	0.8	0.1
2010	BertilB	45	40--49	25	9	5	11	0.36	0.2	0.44
2006	Bess	38	30--39	58	0	0	58	0	0	1
2007	Bess	39	30--39	16	0	0	16	0	0	1
2008	Bess	40	40--49	39	4	0	35	0.1025641026	0	0.8974358974
2009	Bess	41	40--49	21	0	0	21	0	0	1
2010	Bess	42	40--49	11	0	0	11	0	0	1
2007	Bessi	39	30--39	14	1	0	13	0.0714285714	0	0.9285714286
2008	Bessi	40	40--49	48	5	0	43	0.1041666667	0	0.8958333333
2007	Betty Boop	35	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2008	Betty Boop	36	30--39	17	14	3	0	0.8235294118	0.1764705882	0
2009	Betty Boop	37	30--39	20	17	3	0	0.85	0.15	0
2010	Betty Boop	38	30--39	35	35	0	0	1	0	0
2011	Betty Boop	39	30--39	63	53	10	0	0.8412698413	0.1587301587	0
2012	Betty Boop	40	40--49	17	16	1	0	0.9411764706	0.0588235294	0
2013	Betty Boop	41	40--49	35	29	6	0	0.8285714286	0.1714285714	0
2014	Betty Boop	42	40--49	10	10	0	0	1	0	0
2015	Betty Boop	43	40--49	21	16	4	1	0.7619047619	0.1904761905	0.0476190476
2019	Betty Boop	47	40--49	13	13	0	0	1	0	0
2020	Betty Boop	48	40--49	24	22	2	0	0.9166666667	0.0833333333	0
2006	bettyboopan	23	20--29	22	3	1	18	0.1363636364	0.0454545455	0.8181818182
2007	Bevabus	18	<20	56	15	11	30	0.2678571429	0.1964285714	0.5357142857
2008	Bevabus	19	<20	1092	212	24	856	0.1941391941	0.021978022	0.7838827839
2009	Bevabus	20	20--29	640	317	157	166	0.4953125	0.2453125	0.259375
2010	Bevabus	21	20--29	553	167	334	52	0.3019891501	0.6039783002	0.0940325497
2011	Bevabus	22	20--29	17	6	11	0	0.3529411765	0.6470588235	0
2012	Bevabus	23	20--29	260	189	58	13	0.7269230769	0.2230769231	0.05
2013	Bevabus	24	20--29	68	49	18	1	0.7205882353	0.2647058824	0.0147058824
2014	Bevabus	25	20--29	59	33	26	0	0.5593220339	0.4406779661	0
2007	bez	18	<20	18	9	1	8	0.5	0.0555555556	0.4444444444
2007	Bianca1	25	20--29	20	0	0	20	0	0	1
2008	biaw	40	40--49	30	27	2	1	0.9	0.0666666667	0.0333333333
2005	Bigfoot	28	20--29	10	8	2	0	0.8	0.2	0
2006	Bigfoot	29	20--29	72	60	12	0	0.8333333333	0.1666666667	0
2007	Bigfoot	30	30--39	12	11	1	0	0.9166666667	0.0833333333	0
2007	bigmomma	31	30--39	11	9	1	1	0.8181818182	0.0909090909	0.0909090909
2009	bigmomma	33	30--39	93	79	8	6	0.8494623656	0.0860215054	0.064516129
2011	Biinzan	23	20--29	19	5	0	14	0.2631578947	0	0.7368421053
2006	Bijouu	38	30--39	36	28	8	0	0.7777777778	0.2222222222	0
2006	Bill	38	30--39	23	13	10	0	0.5652173913	0.4347826087	0
2013	Billy	45	40--49	14	11	0	3	0.7857142857	0	0.2142857143
2012	BiLLYshaw	23	20--29	11	8	1	2	0.7272727273	0.0909090909	0.1818181818
2013	Bina86	28	20--29	29	23	6	0	0.7931034483	0.2068965517	0
2009	biologic	24	20--29	10	10	0	0	1	0	0
2012	biologic	27	20--29	19	16	3	0	0.8421052632	0.1578947368	0
2006	Birgitta2	38	30--39	1855	1486	279	90	0.8010781671	0.1504043127	0.0485175202
2007	Birgitta2	39	30--39	2115	1659	246	210	0.7843971631	0.1163120567	0.0992907801
2008	Birgitta2	40	40--49	1476	1173	62	241	0.7947154472	0.0420054201	0.1632791328
2009	Birgitta2	41	40--49	457	346	15	96	0.7571115974	0.0328227571	0.2100656455
2010	Birgitta2	42	40--49	909	737	7	165	0.8107810781	0.0077007701	0.1815181518
2011	Birgitta2	43	40--49	241	191	0	50	0.7925311203	0	0.2074688797
2013	Birgitta2	45	40--49	352	272	9	71	0.7727272727	0.0255681818	0.2017045455
2005	Bispan	37	30--39	18	14	3	1	0.7777777778	0.1666666667	0.0555555556
2006	Bispan	38	30--39	132	102	28	2	0.7727272727	0.2121212121	0.0151515152
2007	Bispan	39	30--39	18	15	3	0	0.8333333333	0.1666666667	0
2008	Bispan	40	40--49	20	16	4	0	0.8	0.2	0
2009	Bispan	41	40--49	51	41	8	2	0.8039215686	0.1568627451	0.0392156863
2005	Bissen	33	30--39	30	15	0	15	0.5	0	0.5
2007	Bissen	35	30--39	29	17	0	12	0.5862068966	0	0.4137931034
2005	BitchigaBea	25	20--29	39	39	0	0	1	0	0
2006	BitchigaBea	26	20--29	56	48	8	0	0.8571428571	0.1428571429	0
2007	BitchigaBea	27	20--29	13	13	0	0	1	0	0
2012	bitte67	46	40--49	65	55	10	0	0.8461538462	0.1538461538	0
2013	bitte67	47	40--49	37	30	7	0	0.8108108108	0.1891891892	0
2008	Blåbärspaj	37	30--39	22	16	6	0	0.7272727273	0.2727272727	0
2009	Blåbärspaj	38	30--39	10	4	0	6	0.4	0	0.6
