post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2013	Respekt	35	30--39	55	11	44	0	0.2	0.8	0
2009	riboflavin	26	20--29	14	1	12	1	0.0714285714	0.8571428571	0.0714285714
2010	riboflavin	27	20--29	45	0	41	4	0	0.9111111111	0.0888888889
2011	riboflavin	28	20--29	96	6	68	22	0.0625	0.7083333333	0.2291666667
2012	riboflavin	29	20--29	18	0	17	1	0	0.9444444444	0.0555555556
2013	riboflavin	30	30--39	24	2	22	0	0.0833333333	0.9166666667	0
2017	riboflavin	34	30--39	13	2	11	0	0.1538461538	0.8461538462	0
2018	riboflavin	35	30--39	33	4	29	0	0.1212121212	0.8787878788	0
2019	riboflavin	36	30--39	21	1	19	1	0.0476190476	0.9047619048	0.0476190476
2020	riboflavin	37	30--39	11	1	10	0	0.0909090909	0.9090909091	0
2018	Richard1986	33	30--39	23	0	1	22	0	0.0434782609	0.9565217391
2010	rims	23	20--29	12	11	0	1	0.9166666667	0	0.0833333333
2009	RiNan	27	20--29	69	1	65	3	0.0144927536	0.9420289855	0.0434782609
2010	RiNan	28	20--29	53	0	53	0	0	1	0
2012	Ripper500	30	30--39	12	1	11	0	0.0833333333	0.9166666667	0
2009	riskakan	20	20--29	127	1	119	7	0.0078740157	0.937007874	0.0551181102
2007	Robex	39	30--39	15	0	15	0	0	1	0
2010	RockingSkåne	31	30--39	10	0	2	8	0	0.2	0.8
2013	RockingSkåne	34	30--39	24	0	24	0	0	1	0
2016	Rödtjärnens Anna	39	30--39	16	2	14	0	0.125	0.875	0
2017	Rödtjärnens Anna	40	40--49	14	5	9	0	0.3571428571	0.6428571429	0
2012	rosagubben	21	20--29	12	1	1	10	0.0833333333	0.0833333333	0.8333333333
2009	Rosdraken	25	20--29	10	1	9	0	0.1	0.9	0
2007	RoseRed	22	20--29	12	12	0	0	1	0	0
2015	Rosmarin	38	30--39	12	0	12	0	0	1	0
2006	Rude Billy	21	20--29	13	4	8	1	0.3076923077	0.6153846154	0.0769230769
2007	Rude Billy	22	20--29	21	3	17	1	0.1428571429	0.8095238095	0.0476190476
2009	Ruggugglan	23	20--29	11	0	11	0	0	1	0
2010	Ruggugglan	24	20--29	11	0	11	0	0	1	0
2011	Ruggugglan	25	20--29	22	1	8	13	0.0454545455	0.3636363636	0.5909090909
2012	Ruggugglan	26	20--29	19	1	2	16	0.0526315789	0.1052631579	0.8421052632
2013	Ruggugglan	27	20--29	11	3	1	7	0.2727272727	0.0909090909	0.6363636364
2015	Rumpelstiltskins	27	20--29	10	0	10	0	0	1	0
2018	Rumpelstiltskins	30	30--39	19	1	18	0	0.0526315789	0.9473684211	0
2009	Runawaybride	27	20--29	10	2	8	0	0.2	0.8	0
2010	Runawaybride	28	20--29	12	0	12	0	0	1	0
2011	Runawaybride	29	20--29	22	1	21	0	0.0454545455	0.9545454545	0
2011	Rymdblomma	43	40--49	11	9	2	0	0.8181818182	0.1818181818	0
2009	Saaaraa	41	40--49	11	3	4	4	0.2727272727	0.3636363636	0.3636363636
2007	Saandraa	20	20--29	14	0	2	12	0	0.1428571429	0.8571428571
2007	Sabineb	29	20--29	15	1	13	1	0.0666666667	0.8666666667	0.0666666667
2007	Sadie	25	20--29	29	1	21	7	0.0344827586	0.724137931	0.2413793103
2008	Sadie	26	20--29	22	0	14	8	0	0.6363636364	0.3636363636
2013	Sadie	31	30--39	60	2	51	7	0.0333333333	0.85	0.1166666667
2007	sallybuse	49	40--49	12	9	1	2	0.75	0.0833333333	0.1666666667
2008	sallybuse	50	50--59	23	19	0	4	0.8260869565	0	0.1739130435
2010	sallybuse	52	50--59	10	4	0	6	0.4	0	0.6
2011	sallybuse	53	50--59	68	41	0	27	0.6029411765	0	0.3970588235
2012	sallybuse	54	50--59	36	19	0	17	0.5277777778	0	0.4722222222
2013	sallybuse	55	50--59	15	6	2	7	0.4	0.1333333333	0.4666666667
2006	sandra1984	23	20--29	145	5	97	43	0.0344827586	0.6689655172	0.2965517241
2007	sandra1984	24	20--29	22	1	12	9	0.0454545455	0.5454545455	0.4090909091
2008	Sandra88	40	40--49	13	1	12	0	0.0769230769	0.9230769231	0
2015	Sandra8978	27	20--29	22	0	22	0	0	1	0
2016	Sandra8978	28	20--29	11	0	11	0	0	1	0
2008	SandraS	26	20--29	19	2	2	15	0.1052631579	0.1052631579	0.7894736842
2005	sandy sandy	22	20--29	13	11	1	1	0.8461538462	0.0769230769	0.0769230769
2007	sanna77	39	30--39	10	0	8	2	0	0.8	0.2
2006	Santos	38	30--39	73	0	0	73	0	0	1
2008	Sara K	24	20--29	13	1	1	11	0.0769230769	0.0769230769	0.8461538462
2009	Sara K	25	20--29	11	1	3	7	0.0909090909	0.2727272727	0.6363636364
2008	SaraSara	34	30--39	13	0	12	1	0	0.9230769231	0.0769230769
2004	Sashimi	30	30--39	13	0	13	0	0	1	0
2012	Sativa	24	20--29	10	0	10	0	0	1	0
2009	Sazee	21	20--29	17	15	0	2	0.8823529412	0	0.1176470588
2013	Sebastian72	43	40--49	18	0	3	15	0	0.1666666667	0.8333333333
2017	sebbe420	33	30--39	19	0	1	18	0	0.0526315789	0.9473684211
2018	sebbe420	34	30--39	22	0	0	22	0	0	1
2006	semlan10	35	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2008	Sessan100	29	20--29	15	0	15	0	0	1	0
2010	Sessan100	31	30--39	14	0	14	0	0	1	0
2012	Sessan100	33	30--39	10	0	10	0	0	1	0
2007	Seven Costanza	25	20--29	27	1	26	0	0.037037037	0.962962963	0
2008	Seven Costanza	26	20--29	27	0	27	0	0	1	0
2010	Seven Costanza	28	20--29	12	0	12	0	0	1	0
2011	Seven Costanza	29	20--29	22	1	21	0	0.0454545455	0.9545454545	0
2012	Seven Costanza	30	30--39	53	2	51	0	0.0377358491	0.9622641509	0
2015	Seven Costanza	33	30--39	95	2	93	0	0.0210526316	0.9789473684	0
2016	Seven Costanza	34	30--39	30	0	30	0	0	1	0
2017	Seven Costanza	35	30--39	19	0	19	0	0	1	0
2018	Seven Costanza	36	30--39	10	0	10	0	0	1	0
2013	Shades	41	40--49	14	0	14	0	0	1	0
2005	sheeba	37	30--39	24	4	20	0	0.1666666667	0.8333333333	0
2006	sheeba	38	30--39	13	0	13	0	0	1	0
2007	sheeba	39	30--39	52	2	50	0	0.0384615385	0.9615384615	0
2012	siamesia	38	30--39	33	0	33	0	0	1	0
2020	Silverjenny	48	40--49	61	2	59	0	0.0327868852	0.9672131148	0
2021	Silverjenny	49	40--49	27	0	27	0	0	1	0
2016	Silvermia08	48	40--49	19	0	19	0	0	1	0
2009	sjl89	21	20--29	16	0	4	12	0	0.25	0.75
2008	Skahlmann	44	40--49	29	1	9	19	0.0344827586	0.3103448276	0.6551724138
2009	Skahlmann	45	40--49	13	1	1	11	0.0769230769	0.0769230769	0.8461538462
2012	Skit i det du	44	40--49	73	7	64	2	0.095890411	0.8767123288	0.0273972603
2010	Skogsflickan	22	20--29	10	0	0	10	0	0	1
2012	Skogsflickan	24	20--29	15	0	0	15	0	0	1
2014	Skorpion76	39	30--39	18	1	17	0	0.0555555556	0.9444444444	0
2016	Skorpion76	41	40--49	19	1	17	1	0.0526315789	0.8947368421	0.0526315789
2008	skorpiona	29	20--29	12	2	9	1	0.1666666667	0.75	0.0833333333
2008	skrullan	40	40--49	14	0	14	0	0	1	0
2006	skruttis11	26	20--29	20	10	1	9	0.5	0.05	0.45
2008	Skruttis1979	31	30--39	11	0	10	1	0	0.9090909091	0.0909090909
2009	Skruttis1979	32	30--39	11	1	8	2	0.0909090909	0.7272727273	0.1818181818
2009	sleeping angel	27	20--29	10	0	0	10	0	0	1
2016	SmalaSara	46	40--49	16	3	12	1	0.1875	0.75	0.0625
2006	smaragden	38	30--39	10	0	8	2	0	0.8	0.2
2015	Smarthuvud	36	30--39	16	2	14	0	0.125	0.875	0
2012	Smartie	21	20--29	64	0	64	0	0	1	0
2013	Smartie	22	20--29	258	3	255	0	0.011627907	0.988372093	0
2008	Smetanina	33	30--39	14	0	8	6	0	0.5714285714	0.4285714286
2013	Smilla0608	34	30--39	15	9	0	6	0.6	0	0.4
2009	Smilla1976	34	30--39	11	4	2	5	0.3636363636	0.1818181818	0.4545454545
2007	smillis06	26	20--29	11	1	10	0	0.0909090909	0.9090909091	0
2009	smis	21	20--29	28	1	25	2	0.0357142857	0.8928571429	0.0714285714
2011	Smukke	28	20--29	10	0	1	9	0	0.1	0.9
2007	smulisen	39	30--39	17	2	14	1	0.1176470588	0.8235294118	0.0588235294
2008	smulisen	40	40--49	57	3	42	12	0.0526315789	0.7368421053	0.2105263158
2008	Smulu	31	30--39	13	2	10	1	0.1538461538	0.7692307692	0.0769230769
2009	Smurfen70	30	30--39	41	2	39	0	0.0487804878	0.9512195122	0
2006	smurfpinglan	38	30--39	32	1	29	2	0.03125	0.90625	0.0625
2011	Snabeldrake	21	20--29	14	1	1	12	0.0714285714	0.0714285714	0.8571428571
2009	Snäckan84	26	20--29	14	11	2	1	0.7857142857	0.1428571429	0.0714285714
2012	Snäckan84	29	20--29	10	5	5	0	0.5	0.5	0
2013	Snäckan84	30	30--39	12	7	5	0	0.5833333333	0.4166666667	0
2006	Snakeheart	27	20--29	33	6	26	1	0.1818181818	0.7878787879	0.0303030303
2018	Snäll men inte tråkig	50	50--59	10	0	10	0	0	1	0
2019	Snäll men inte tråkig	51	50--59	13	0	13	0	0	1	0
2013	Snigeln	25	20--29	89	2	86	1	0.0224719101	0.9662921348	0.0112359551
2014	Snigeln	26	20--29	21	0	21	0	0	1	0
2015	Sniper	26	20--29	17	0	17	0	0	1	0
2007	Snirkel	39	30--39	61	3	58	0	0.0491803279	0.9508196721	0
2011	Snooz	35	30--39	11	0	11	0	0	1	0
2010	snorkan	32	30--39	22	0	2	20	0	0.0909090909	0.9090909091
2011	snorkan	33	30--39	29	1	1	27	0.0344827586	0.0344827586	0.9310344828
2011	sockerbecca	25	20--29	22	2	15	5	0.0909090909	0.6818181818	0.2272727273
2010	Sockerbit 1	41	40--49	55	0	55	0	0	1	0
2010	sockerbomben	39	30--39	15	0	15	0	0	1	0
2011	Sockertoppen27	29	20--29	18	0	0	18	0	0	1
2011	Soffpotatis	43	40--49	17	0	0	17	0	0	1
2007	Sofi 79	29	20--29	15	0	15	0	0	1	0
2011	Sofia L	28	20--29	20	0	19	1	0	0.95	0.05
2008	sofiaemma	40	40--49	10	0	0	10	0	0	1
2009	sofiaemma	41	40--49	15	0	0	15	0	0	1
2011	sofiaemma	43	40--49	10	0	0	10	0	0	1
2018	SofieJ	33	30--39	20	1	19	0	0.05	0.95	0
2008	Sol88	21	20--29	10	9	0	1	0.9	0	0.1
2019	Solarn	51	50--59	17	2	5	10	0.1176470588	0.2941176471	0.5882352941
2005	solrosblad	37	30--39	12	2	10	0	0.1666666667	0.8333333333	0
2009	solskina	40	40--49	15	0	0	15	0	0	1
2010	solskina	41	40--49	36	1	0	35	0.0277777778	0	0.9722222222
2011	solskina	42	40--49	28	0	0	28	0	0	1
2012	solskina	43	40--49	31	6	1	24	0.1935483871	0.0322580645	0.7741935484
2013	solskina	44	40--49	15	1	0	14	0.0666666667	0	0.9333333333
2009	som en sol	28	20--29	12	1	11	0	0.0833333333	0.9166666667	0
2011	som en sol	30	30--39	13	1	12	0	0.0769230769	0.9230769231	0
2011	Some	33	30--39	11	0	0	11	0	0	1
2010	sommar 77	34	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2008	Sommarkatten	23	20--29	16	0	0	16	0	0	1
2008	Sooofiiia	40	40--49	23	14	4	5	0.6086956522	0.1739130435	0.2173913043
2009	Sooofiiia	41	40--49	11	10	0	1	0.9090909091	0	0.0909090909
2011	Sossan	37	30--39	14	0	7	7	0	0.5	0.5
2007	Sötnostim	23	20--29	10	0	10	0	0	1	0
2009	Sötnostim	25	20--29	24	0	24	0	0	1	0
2013	spaceylisie	31	30--39	30	1	29	0	0.0333333333	0.9666666667	0
2010	Spanjoren	36	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2010	spirituality	30	30--39	16	0	16	0	0	1	0
2012	spirituality	32	30--39	12	0	12	0	0	1	0
2013	spirituality	33	30--39	10	0	10	0	0	1	0
2014	spirituality	34	30--39	13	0	13	0	0	1	0
2011	sportpappa	35	30--39	16	1	15	0	0.0625	0.9375	0
2014	sportpappa	38	30--39	23	0	23	0	0	1	0
2015	sportpappa	39	30--39	83	0	83	0	0	1	0
2016	sportpappa	40	40--49	46	1	45	0	0.0217391304	0.9782608696	0
2012	springislovely86	27	20--29	29	2	27	0	0.0689655172	0.9310344828	0
2012	Starbaby	35	30--39	13	0	13	0	0	1	0
2010	Stargirl	42	40--49	10	0	10	0	0	1	0
2015	Starka	38	30--39	10	2	0	8	0.2	0	0.8
2011	Stars	43	40--49	10	0	10	0	0	1	0
2012	StarStruck	22	20--29	12	0	0	12	0	0	1
2010	StephanieH	19	<20	28	24	0	4	0.8571428571	0	0.1428571429
2014	sthlmsgirl94	21	20--29	25	6	2	17	0.24	0.08	0.68
2004	Stina B	36	30--39	15	0	2	13	0	0.1333333333	0.8666666667
2011	strawberrypie	28	20--29	10	1	8	1	0.1	0.8	0.1
2011	Studentpappa	31	30--39	14	1	12	1	0.0714285714	0.8571428571	0.0714285714
2012	Studentpappa	32	30--39	17	2	14	1	0.1176470588	0.8235294118	0.0588235294
2013	Studentpappa	33	30--39	14	3	10	1	0.2142857143	0.7142857143	0.0714285714
2014	Studentpappa	34	30--39	18	2	14	2	0.1111111111	0.7777777778	0.1111111111
2015	Studentpappa	35	30--39	14	2	10	2	0.1428571429	0.7142857143	0.1428571429
2016	Studentpappa	36	30--39	17	1	12	4	0.0588235294	0.7058823529	0.2352941176
2017	Studentpappa	37	30--39	25	0	20	5	0	0.8	0.2
2018	Studentpappa	38	30--39	24	2	16	6	0.0833333333	0.6666666667	0.25
2019	Studentpappa	39	30--39	36	0	19	17	0	0.5277777778	0.4722222222
2020	Studentpappa	40	40--49	19	0	6	13	0	0.3157894737	0.6842105263
2021	Studentpappa	41	40--49	12	1	1	10	0.0833333333	0.0833333333	0.8333333333
2007	Stugan	30	30--39	11	2	3	6	0.1818181818	0.2727272727	0.5454545455
2009	Stumpan84	26	20--29	13	9	0	4	0.6923076923	0	0.3076923077
2010	Stumpan84	27	20--29	62	44	0	18	0.7096774194	0	0.2903225806
2012	Stumpan84	29	20--29	12	6	0	6	0.5	0	0.5
2010	Sublime	42	40--49	34	1	1	32	0.0294117647	0.0294117647	0.9411764706
2006	Sunflower	37	30--39	11	0	11	0	0	1	0
2006	supermamma	38	30--39	36	33	3	0	0.9166666667	0.0833333333	0
2010	Suri	18	<20	17	1	16	0	0.0588235294	0.9411764706	0
2011	Suri	19	<20	25	3	22	0	0.12	0.88	0
2012	Suri	20	20--29	15	0	15	0	0	1	0
2009	SuzR	29	20--29	25	1	2	22	0.04	0.08	0.88
2013	SuzR	33	30--39	11	0	0	11	0	0	1
2011	Sven Erik Johansson	49	40--49	29	1	28	0	0.0344827586	0.9655172414	0
2012	Sven Erik Johansson	50	50--59	21	1	20	0	0.0476190476	0.9523809524	0
2015	Sven Erik Johansson	53	50--59	10	3	7	0	0.3	0.7	0
2011	Sweet life	27	20--29	51	2	49	0	0.0392156863	0.9607843137	0
2012	Sweet life	28	20--29	19	0	9	10	0	0.4736842105	0.5263157895
2013	Sweet life	29	20--29	27	0	2	25	0	0.0740740741	0.9259259259
2012	systeryster3	21	20--29	31	1	1	29	0.0322580645	0.0322580645	0.935483871
2011	tantS	26	20--29	10	4	6	0	0.4	0.6	0
2008	Tarzanina	29	20--29	39	13	4	22	0.3333333333	0.1025641026	0.5641025641
2009	Tarzanina	30	30--39	23	0	13	10	0	0.5652173913	0.4347826087
2009	tebax	41	40--49	11	0	3	8	0	0.2727272727	0.7272727273
2014	Tecum	59	50--59	57	1	56	0	0.0175438596	0.9824561404	0
2015	Tecum	60	>60	41	3	38	0	0.0731707317	0.9268292683	0
2016	Tecum	61	>60	84	2	82	0	0.0238095238	0.9761904762	0
2017	Tecum	62	>60	106	5	101	0	0.0471698113	0.9528301887	0
2018	Tecum	63	>60	67	3	61	3	0.0447761194	0.9104477612	0.0447761194
2019	Tecum	64	>60	81	2	78	1	0.024691358	0.962962963	0.012345679
2020	Tecum	65	>60	100	2	98	0	0.02	0.98	0
2021	Tecum	66	>60	44	3	40	1	0.0681818182	0.9090909091	0.0227272727
2008	tempo21	36	30--39	20	0	19	1	0	0.95	0.05
2011	tempo21	39	30--39	10	1	9	0	0.1	0.9	0
2007	Tess123	39	30--39	11	9	0	2	0.8181818182	0	0.1818181818
2007	Tessa606	36	30--39	47	0	42	5	0	0.8936170213	0.1063829787
2008	Tessa606	37	30--39	32	0	32	0	0	1	0
2010	Tessa606	39	30--39	12	0	12	0	0	1	0
2007	TessaLisa	25	20--29	10	0	10	0	0	1	0
2010	tessan27	34	30--39	11	0	11	0	0	1	0
2006	TessaS	34	30--39	19	10	6	3	0.5263157895	0.3157894737	0.1578947368
2007	TessaS	35	30--39	14	1	3	10	0.0714285714	0.2142857143	0.7142857143
2008	TessaS	36	30--39	17	1	1	15	0.0588235294	0.0588235294	0.8823529412
2009	TessaS	37	30--39	61	3	11	47	0.0491803279	0.1803278689	0.7704918033
2010	TessaS	38	30--39	49	4	0	45	0.0816326531	0	0.9183673469
2011	TessaS	39	30--39	71	5	1	65	0.0704225352	0.014084507	0.9154929577
2012	TessaS	40	40--49	25	3	0	22	0.12	0	0.88
2012	tessum	29	20--29	15	2	13	0	0.1333333333	0.8666666667	0
2013	tessum	30	30--39	10	1	9	0	0.1	0.9	0
2014	tessum	31	30--39	16	2	14	0	0.125	0.875	0
2006	Tettan	38	30--39	16	0	16	0	0	1	0
2007	Tettan	39	30--39	34	1	29	4	0.0294117647	0.8529411765	0.1176470588
2008	Tettan	40	40--49	35	1	31	3	0.0285714286	0.8857142857	0.0857142857
2009	Tettan	41	40--49	16	1	15	0	0.0625	0.9375	0
2011	Tettan	43	40--49	17	0	17	0	0	1	0
2013	Texasthecat	32	30--39	11	0	11	0	0	1	0
2009	Teza73	37	30--39	13	0	0	13	0	0	1
2010	Teza73	38	30--39	68	41	1	26	0.6029411765	0.0147058824	0.3823529412
2011	Teza73	39	30--39	19	11	0	8	0.5789473684	0	0.4210526316
2012	Teza73	40	40--49	41	33	0	8	0.8048780488	0	0.1951219512
2013	Teza73	41	40--49	52	38	0	14	0.7307692308	0	0.2692307692
2014	Teza73	42	40--49	21	16	1	4	0.7619047619	0.0476190476	0.1904761905
2011	The bad seed	29	20--29	50	1	23	26	0.02	0.46	0.52
2012	The bad seed	30	30--39	70	1	7	62	0.0142857143	0.1	0.8857142857
2011	The Doctor	38	30--39	14	0	14	0	0	1	0
2012	The Doctor	39	30--39	51	1	49	1	0.0196078431	0.9607843137	0.0196078431
2013	The Doctor	40	40--49	44	2	42	0	0.0454545455	0.9545454545	0
2009	TheCoopers	35	30--39	17	0	14	3	0	0.8235294118	0.1764705882
2010	TheCoopers	36	30--39	38	4	34	0	0.1052631579	0.8947368421	0
2011	TheCoopers	37	30--39	31	4	27	0	0.1290322581	0.8709677419	0
2013	TheCoopers	39	30--39	47	1	46	0	0.0212765957	0.9787234043	0
2017	TheDummy	36	30--39	11	0	11	0	0	1	0
2011	TheldaZelda	31	30--39	15	0	15	0	0	1	0
2014	TheldaZelda	34	30--39	18	1	17	0	0.0555555556	0.9444444444	0
2017	Thereisthat	30	30--39	21	0	21	0	0	1	0
2018	Thereisthat	31	30--39	28	1	27	0	0.0357142857	0.9642857143	0
2019	Thereisthat	32	30--39	27	1	26	0	0.037037037	0.962962963	0
2010	Therre	23	20--29	18	13	5	0	0.7222222222	0.2777777778	0
2011	Therre	24	20--29	36	22	14	0	0.6111111111	0.3888888889	0
2014	Threezool	29	20--29	13	0	13	0	0	1	0
2011	Thuleslapper	39	30--39	10	4	6	0	0.4	0.6	0
2011	tideloo	30	30--39	12	0	10	2	0	0.8333333333	0.1666666667
2008	TigerLinn	24	20--29	33	8	6	19	0.2424242424	0.1818181818	0.5757575758
2009	TigerLinn	25	20--29	17	7	0	10	0.4117647059	0	0.5882352941
2012	TildisVildis	38	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2007	Tilia	39	30--39	11	0	11	0	0	1	0
2012	tilj75	38	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2009	tillit71	39	30--39	35	0	1	34	0	0.0285714286	0.9714285714
2009	Tindragull	34	30--39	18	1	17	0	0.0555555556	0.9444444444	0
2005	Tindrande	24	20--29	10	0	8	2	0	0.8	0.2
2006	Tindrande	25	20--29	14	1	13	0	0.0714285714	0.9285714286	0
2007	Tindrande	26	20--29	14	3	9	2	0.2142857143	0.6428571429	0.1428571429
2009	tinee	41	40--49	28	18	9	1	0.6428571429	0.3214285714	0.0357142857
2010	tinee	42	40--49	14	14	0	0	1	0	0
2004	Tinka	36	30--39	12	2	8	2	0.1666666667	0.6666666667	0.1666666667
2005	Tiril	30	30--39	14	0	11	3	0	0.7857142857	0.2142857143
2008	Tittij	32	30--39	11	0	9	2	0	0.8181818182	0.1818181818
2009	Tittij	33	30--39	24	0	23	1	0	0.9583333333	0.0416666667
2010	Tittij	34	30--39	16	0	16	0	0	1	0
2011	Tittij	35	30--39	33	2	31	0	0.0606060606	0.9393939394	0
2012	Tittij	36	30--39	44	1	42	1	0.0227272727	0.9545454545	0.0227272727
2013	Tittij	37	30--39	26	1	25	0	0.0384615385	0.9615384615	0
2010	Tizzan	28	20--29	17	5	2	10	0.2941176471	0.1176470588	0.5882352941
2006	tjejens	38	30--39	16	0	16	0	0	1	0
2017	Tobythegunn	28	20--29	12	0	12	0	0	1	0
2011	ToK	24	20--29	10	0	0	10	0	0	1
2012	ToK	25	20--29	16	3	0	13	0.1875	0	0.8125
2018	Tomelilla15	50	50--59	16	1	12	3	0.0625	0.75	0.1875
2019	Tomelilla15	51	50--59	11	0	9	2	0	0.8181818182	0.1818181818
2007	Tonx	39	30--39	12	0	12	0	0	1	0
2009	Tonx	41	40--49	12	0	8	4	0	0.6666666667	0.3333333333
2010	Tonx	42	40--49	14	0	11	3	0	0.7857142857	0.2142857143
2011	Tonx	43	40--49	36	0	36	0	0	1	0
2013	tossan	35	30--39	55	47	0	8	0.8545454545	0	0.1454545455
2010	Towanda	42	40--49	15	1	14	0	0.0666666667	0.9333333333	0
2009	trettioplus	41	40--49	29	0	27	2	0	0.9310344828	0.0689655172
2010	trettioplus	42	40--49	22	0	22	0	0	1	0
2011	trettioplus	43	40--49	62	4	58	0	0.064516129	0.935483871	0
2015	Tribute	29	20--29	26	0	26	0	0	1	0
2016	Tribute	30	30--39	11	1	10	0	0.0909090909	0.9090909091	0
2005	Tricia	27	20--29	17	1	7	9	0.0588235294	0.4117647059	0.5294117647
2008	Trikarn	40	40--49	12	1	11	0	0.0833333333	0.9166666667	0
2008	trisha	40	40--49	12	0	11	1	0	0.9166666667	0.0833333333
2009	trisha	41	40--49	14	0	6	8	0	0.4285714286	0.5714285714
2004	Triss	36	30--39	12	1	11	0	0.0833333333	0.9166666667	0
2004	Tristan	36	30--39	47	2	38	7	0.0425531915	0.8085106383	0.1489361702
2005	Tristan	37	30--39	72	2	37	33	0.0277777778	0.5138888889	0.4583333333
2019	trollhona	44	40--49	17	2	15	0	0.1176470588	0.8823529412	0
2008	Trolli	25	20--29	10	8	2	0	0.8	0.2	0
2013	trolliz	21	20--29	11	3	8	0	0.2727272727	0.7272727273	0
2014	trolliz	22	20--29	13	5	8	0	0.3846153846	0.6153846154	0
2007	trollprinsessan	31	30--39	16	1	15	0	0.0625	0.9375	0
2007	Tummelisa06	29	20--29	28	18	0	10	0.6428571429	0	0.3571428571
2008	Tummelisa06	30	30--39	20	6	1	13	0.3	0.05	0.65
2013	Tuss 1	41	40--49	10	0	0	10	0	0	1
2009	tusshh	23	20--29	16	14	0	2	0.875	0	0.125
2005	Tussi	27	20--29	19	0	19	0	0	1	0
2012	tussilago00	30	30--39	10	0	1	9	0	0.1	0.9
2011	Tvåbarnsmamman81	31	30--39	13	1	10	2	0.0769230769	0.7692307692	0.1538461538
2021	TvillingmammaVästgöte	53	50--59	16	0	16	0	0	1	0
2012	twain	44	40--49	11	1	10	0	0.0909090909	0.9090909091	0
2013	twain	45	40--49	25	0	25	0	0	1	0
2013	tydde	61	>60	45	3	41	1	0.0666666667	0.9111111111	0.0222222222
2018	uffe 2	50	50--59	38	32	1	5	0.8421052632	0.0263157895	0.1315789474
2011	ulfsas	49	40--49	19	2	17	0	0.1052631579	0.8947368421	0
2012	ulfsas	50	50--59	10	0	10	0	0	1	0
2013	ulfsas	51	50--59	21	3	18	0	0.1428571429	0.8571428571	0
2014	ulfsas	52	50--59	15	0	15	0	0	1	0
2012	UlleGull41	43	40--49	15	8	7	0	0.5333333333	0.4666666667	0
2016	Ulltand	48	40--49	10	1	8	1	0.1	0.8	0.1
2007	Underbaraälskade	45	40--49	13	7	0	6	0.5384615385	0	0.4615384615
2011	Ung Mamma 91	21	20--29	35	23	3	9	0.6571428571	0.0857142857	0.2571428571
2012	Ung Mamma 91	22	20--29	11	6	0	5	0.5454545455	0	0.4545454545
2007	UppIDeBlå	31	30--39	10	5	0	5	0.5	0	0.5
2011	Utan Barn	45	40--49	32	0	32	0	0	1	0
2012	Utan Barn	46	40--49	26	0	26	0	0	1	0
2013	Utan Barn	47	40--49	13	0	12	1	0	0.9230769231	0.0769230769
2011	Utanbarn	43	40--49	18	0	18	0	0	1	0
2012	Utanbarn	44	40--49	14	1	13	0	0.0714285714	0.9285714286	0
2008	Vafan dåh	25	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2020	vallakra	50	50--59	10	0	10	0	0	1	0
2012	Valnöt	44	40--49	17	0	17	0	0	1	0
2014	Vanillaextract	22	20--29	14	0	1	13	0	0.0714285714	0.9285714286
2015	Vanillaextract	23	20--29	26	3	0	23	0.1153846154	0	0.8846153846
2016	Vanja	32	30--39	29	12	1	16	0.4137931034	0.0344827586	0.5517241379
2012	vännen	44	40--49	14	0	14	0	0	1	0
2011	Vemdär	29	20--29	68	2	65	1	0.0294117647	0.9558823529	0.0147058824
2013	VeraLu	41	40--49	24	2	22	0	0.0833333333	0.9166666667	0
2007	Verkligen	39	30--39	138	0	8	130	0	0.0579710145	0.9420289855
2008	Verkligen	40	40--49	14	0	0	14	0	0	1
2009	Verkligen	41	40--49	69	0	0	69	0	0	1
2010	Verkligen	42	40--49	22	0	1	21	0	0.0454545455	0.9545454545
2011	Verkligen	43	40--49	10	0	0	10	0	0	1
2010	versus	25	20--29	13	0	13	0	0	1	0
2014	Vibeche	38	30--39	10	1	5	4	0.1	0.5	0.4
2015	Vibeche	39	30--39	19	2	16	1	0.1052631579	0.8421052632	0.0526315789
2012	view	27	20--29	21	0	1	20	0	0.0476190476	0.9523809524
2011	Vildand	43	40--49	47	1	3	43	0.0212765957	0.0638297872	0.914893617
2007	Vildblomman	24	20--29	13	4	9	0	0.3076923077	0.6923076923	0
2011	Vildblomman	28	20--29	10	2	8	0	0.2	0.8	0
2012	Vildblomman	29	20--29	11	0	11	0	0	1	0
2014	vildovacker1	34	30--39	10	0	10	0	0	1	0
2011	VildVittra	43	40--49	10	0	10	0	0	1	0
2016	villintevaramed	33	30--39	19	8	2	9	0.4210526316	0.1052631579	0.4736842105
2009	vimsan06	24	20--29	38	1	13	24	0.0263157895	0.3421052632	0.6315789474
2012	vimsan06	27	20--29	54	3	7	44	0.0555555556	0.1296296296	0.8148148148
2011	vinnis	25	20--29	49	0	48	1	0	0.9795918367	0.0204081633
2011	Vintersol80	32	30--39	15	4	0	11	0.2666666667	0	0.7333333333
