variable	community	freq	trend	sclass	cohort	value	value2	speaker	indvalue	yob
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Rae	0.5	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	ingra	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	BTD	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	BasseKatt	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Ayla sthlm	0.8	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	pojkens	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Numminen	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	hotten	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Glaadis	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Mamma till viljestark dotter	0.9565217391304348	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	LindaMamman	0.125	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	barnsjuk	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	StilaM	0.6666666666666666	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Klunsen111	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Linduccia	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	NilleMilleTjejen	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Helena D	0.18181818181818182	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	stayinshape	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Puchahontas	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Aamamman	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Turran	0.6666666666666666	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	madde10	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Jessie74	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Ella N	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Ossie	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Granada	0.8	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	malininorrköping	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Dreamrose	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Ninnis75	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Lokatten	0.2	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Kristina30p	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Jen08	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	tilj75	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Lori	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Nissa	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	mononoke hime	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	NadiaMi	0.7804878048780488	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	LillaMjau	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	tusselisan	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Sossan	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Finlandssvenska	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	TigerlilyGbg	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Chaplin	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Panthera leo	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Lellebror	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Gubbas	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Vågatillslut	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Godot	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Johan75	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Myzan	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Minja	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	korfu08	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	LA Woman	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Ninizen	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Pinja	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Miniluvan	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	glader	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Anti75	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Jenny28	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	angiee	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Kuben	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Rainbow	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	cirkel	0.6666666666666666	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Niccipicci	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Soti75	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Veronica74	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	annawall	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	kentmaximus	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Trissy	0.6666666666666666	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	maj09	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Aktalia	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Nellie	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	vill bli mamma 2009	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	snigelkatt	0.75	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Angelique	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	lisala	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Poddan	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	önskar09	0.5	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Sebastian05	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Vitros	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Mikes bride	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	dorothea	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	pållan	0.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Solkattan	0.6666666666666666	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	HoppetKärleken	0.5	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Vitsippa75	0.5	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Floppan	1.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	Längtar Igen	0.0	1976
fortsätta	0.6094744785333334	4443.0	up	aspectual	8	0.5898723278799282	0.37873622323194317	vivela	1.0	1975
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Tida77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Sedek	0.6666666666666666	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Lorelei	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Mamma till gullungen	0.25	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Git	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	lillälva	0.5	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	bubbelmaja	0.5	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Pyris	0.5555555555555556	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Myster	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Daimis	0.6666666666666666	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Chaktio	0.5	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	plettis	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	bigmomma	0.3333333333333333	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Adoniram	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	TuvaLi	0.6666666666666666	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	enola	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	daddybear	0.75	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Irma01	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Mania x2	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Papi Jo	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Tattyn	0.8888888888888888	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Vicki77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Mama Me	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	annie dark	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	rosen76	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Kryztina	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Zhna	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Sippan76	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Thessis77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Fru Brastad	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Jojo7777	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	DestinationX	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Enigmia	0.9	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	nötskrikan	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Angelica30	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	mogirl	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	astro	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	oxen	0.5	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	krost	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Komänglar	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Greta Anna	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	kicki08	0.8333333333333334	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Tokfia 7	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Bradbury	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Skrutten00	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	inga76	0.3	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	lilla mej	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Mamma till Simon	0.5	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	tessan27	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	ratwoman	0.3333333333333333	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	AW76	0.6666666666666666	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	passau	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Mary Wollstonecraft	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Lady Maria	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Sjuan	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Adnil76	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Tigress77	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	luzorsus	0.6	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	mamma1970	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	sommar 77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	BobRob	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	dec06	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Alexe	0.5	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	wify	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Sylten	0.6	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Challe N	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Kickiliisa	0.75	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	lo800	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	MangaGirl	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Trebarns far	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Jola	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	luull	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	h77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Skruttensmamma	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Lisa1976	0.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Silvermalvan	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Smillasmatte	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Fantastic 4	0.5	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Ängaboll	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Puff77	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Tittij	0.6666666666666666	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Lilla JJ	0.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Nalle har ett blått hus	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Kaffekopp	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	MammaMyran	1.0	1978
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	miljarden	1.0	1977
fortsätta	0.6094744785333334	4443.0	up	aspectual	9	0.5903364632237872	0.3890982829685467	Lisa1977	1.0	1978
