variable	community	freq	trend	sclass	cohort	value	test1	test2	test3	test4	value2	speaker	indvalue
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Pyris	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Fraggelgirl	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	högbergarna	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	giftgrodan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Zezana	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	AW76	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	miljarden	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Snooze	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Mary Wollstonecraft	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Kina79	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Bullan1978	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Tokfia 7	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Chaktio	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	WhiteAngels	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	StaffenAssar	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Lilla JJ	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	skorpiona	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Lilla Morran	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	MrsCharlotte	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	elinville	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Daimis	0.5
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	ceropegia	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Mama Me	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Alisa	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Tida77	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Lorelei	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Anatha	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	sara1981	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Acelise	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	hannis	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	mariaheterjag	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	zoi	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Kyssen	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Mikah	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	modestyclara	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	PurJo	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	BrödernaBus	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Scilia	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	hejsvej	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Skruttis1979	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Flisan79	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	bambigirl	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Stella 78	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	BeccaStina	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	hundpuss	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Lavish	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	felicityporter	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	mirrebusan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Llimen	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Ablan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	emme 86	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Mopsan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	pluvdo	0.42857142857142855
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	multivitaminjuice	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	castillo	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Rastafairy	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	AAEV	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	så mycket bättre	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	LaFontaine	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	CuteElliz	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	janniahlholm	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	mandelblomma	0.3333333333333333
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	swiitii	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	saltflingan	0.16666666666666666
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Dohgon	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Uliise	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	fruganL	0.3333333333333333
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	s89	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.048534798534798536	0	0	0	1	0.0821358129050437	Fossa	0.0
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	hymafr	0.9375
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	Hedi	0.8947368421052632
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	lokisse	1.0
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	mamita64	0.9473684210526315
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	Hillbillie	1.0
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	Cattis40	0.875
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	anzita	1.0
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9568256578947368	1	0	0	0	0.043174342105263164	Piri	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Solkattan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	JAG är BÄST	0.9333333333333333
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Jennie med ie	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Madame Mom	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	CeeJay	0.9473684210526315
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Butterscotch	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	allakantralla	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Dorian Ertymexx	0.9821428571428571
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Pallas	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Fama123	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Väntarochlängtar	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Emmel	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	TessaS	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Tyrell	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Livshlädje	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Livsglädjen	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	guldplutt	0.9285714285714286
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Helene70	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	IsaN	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Vitros	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Ninnis75	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Gladhannapanna	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Myra	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Jordgubbssmak	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	NadiaMi	1.0
slippa	0.9775664363000001	8760.0	unclear	other	2	0.9919775400038557	0	1	0	0	0.01357647076270562	Gojtan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	idiblon	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	RiNan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Anova	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	FreeForAll	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Zezana	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	WhiteAngels	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Beckah82	0.8846153846153846
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Miss Cee	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Gladabarnensmamma	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Snooze	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	ModestyB	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	bambigirl	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Daimis	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	skorpiona	0.9583333333333334
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Fraggelgirl	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	IsaCMoJs	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Jamieolivia	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Anatha	0.9166666666666666
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Fridapida	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Mikah	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Lorelei	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Flisan79	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Snoffsan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	modestyclara	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	giftgrodan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	StaffenAssar	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	AW76	0.9090909090909091
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Tida77	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Lilla JJ	0.96
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	miljarden	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Alisa	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	MrsCharlotte	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Kina79	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	elinville	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	högbergarna	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	sara1981	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	hejsvej	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Skruttis1979	0.9166666666666666
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Acelise	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	mariaheterjag	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	hannis	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	morotsland	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Mary Wollstonecraft	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Lilla Morran	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	yodi	0.5
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Pyris	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Bullan1978	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Tokfia 7	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Chaktio	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Stella 78	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	ceropegia	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Mama Me	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	BrödernaBus	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Kyssen	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	zoi	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	PurJo	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Mania x2	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Tigra79	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Scilia	1.0
slippa	0.9775664363000001	8760.0	unclear	other	3	0.9840895493395494	0	0	1	0	0.028108462833462793	Akilla	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	LaFontaine	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	hundpuss	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	felicityporter	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	janniahlholm	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Lavish	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	BeccaStina	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Fossa	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	saltflingan	0.9811320754716981
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Llimen	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	så mycket bättre	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Mopsan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	castillo	0.8
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	pluvdo	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	emme 86	0.9230769230769231
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Ablan	0.6
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	fruganL	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	CuteElliz	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	mandelblomma	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Uliise	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Rastafairy	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	mirrebusan	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	AAEV	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	Dohgon	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	swiitii	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	s89	1.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9668285512262291	0	0	0	1	0.054684919114973744	multivitaminjuice	0.8333333333333334
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	lokisse	0.96875
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	mamita64	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	Piri	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	Hedi	0.8571428571428571
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	Cattis40	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	hymafr	0.8333333333333334
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	anzita	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.9574032738095238	1	0	0	0	0.056082589285714274	Hillbillie	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Jennie med ie	0.9444444444444444
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Madame Mom	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Butterscotch	0.9090909090909091
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	CeeJay	0.8518518518518519
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	TessaS	0.95
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Emmel	0.8
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Dorian Ertymexx	0.9411764705882353
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Pallas	0.9761904761904762
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	JAG är BÄST	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	allakantralla	0.9130434782608695
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Tyrell	0.9375
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	guldplutt	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Väntarochlängtar	0.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Helene70	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Livsglädjen	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Fama123	0.8
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Livshlädje	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Gladhannapanna	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Gojtan	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Vitros	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Ninnis75	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	NadiaMi	0.9767441860465116
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Jordgubbssmak	1.0
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9192323775566653	0	1	0	0	0.09697233874561746	Myra	0.9
