variable	community	freq	trend	sclass	cohort	value	value2	sag	so	freqlog	comcat	speaker	indvalue	yob	speaker2
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	hotten	0.0	1975	hotten
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lillatroll	0.625	1974	Lillatroll
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Glaadis	0.0	1976	Glaadis
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Mamma till viljestark dotter	0.9565217391304348	1976	Mamma till viljestark dotter
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Anjonen	0.6666666666666666	1974	Anjonen
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lily38	0.5	1974	Lily38
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	LindaMamman	0.125	1975	LindaMamman
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Klubben	0.5	1974	Klubben
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	4an	0.5	1974	4an
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Fröken J	1.0	1974	Fröken J
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	barnsjuk	1.0	1975	barnsjuk
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	StilaM	0.6666666666666666	1976	StilaM
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	FCBJ	1.0	1974	FCBJ
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Norea	1.0	1973	Norea
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Klunsen111	0.0	1976	Klunsen111
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Linduccia	1.0	1976	Linduccia
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	NilleMilleTjejen	1.0	1975	NilleMilleTjejen
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Helena D	0.18181818181818182	1975	Helena D
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	puman0507	0.0	1973	puman0507
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	IsaN	0.6666666666666666	1974	IsaN
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	stayinshape	1.0	1976	stayinshape
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lotten73	1.0	1974	Lotten73
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Puchahontas	0.0	1975	Puchahontas
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	mamma till 2 frön	0.0	1974	mamma till 2 frön
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Erase	1.0	1973	Erase
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Aamamman	0.0	1975	Aamamman
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Turran	0.6666666666666666	1976	Turran
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	jesslin	1.0	1973	jesslin
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	P A K	1.0	1973	P A K
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	MeMayo	1.0	1973	MeMayo
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	madde10	1.0	1976	madde10
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Jessie74	1.0	1975	Jessie74
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Ella N	1.0	1976	Ella N
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Ossie	0.5	1976	Ossie
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Sissa Blom	1.0	1974	Sissa Blom
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Granada	0.8	1975	Granada
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	malininorrköping	0.0	1975	malininorrköping
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Dreamrose	1.0	1975	Dreamrose
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Pochahontas	1.0	1974	Pochahontas
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Grodan1972	1.0	1973	Grodan1972
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Ninnis75	1.0	1976	Ninnis75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lokatten	0.2	1975	Lokatten
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Petrellie	0.0	1974	Petrellie
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Kristina30p	1.0	1976	Kristina30p
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Majuni	1.0	1974	Majuni
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Jen08	1.0	1975	Jen08
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Fröken Juni	0.5	1974	Fröken Juni
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Dr Myo	0.6666666666666666	1974	Dr Myo
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	tilj75	0.5	1976	tilj75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	murresnurre	0.0	1973	murresnurre
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lori	0.0	1975	Lori
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Nissa	1.0	1975	Nissa
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lyxmamma	0.0	1973	Lyxmamma
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	mononoke hime	0.0	1975	mononoke hime
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	NadiaMi	0.7804878048780488	1975	NadiaMi
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	LillaMjau	1.0	1975	LillaMjau
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	tusselisan	0.0	1976	tusselisan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Mina72	0.0	1973	Mina72
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Sossan	0.0	1976	Sossan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Finlandssvenska	1.0	1976	Finlandssvenska
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	TigerlilyGbg	0.0	1975	TigerlilyGbg
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Chaplin	0.0	1976	Chaplin
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Panthera leo	0.0	1976	Panthera leo
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Lellebror	1.0	1975	Lellebror
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Julia08	1.0	1974	Julia08
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Gubbas	0.0	1976	Gubbas
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Vågatillslut	1.0	1976	Vågatillslut
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Godot	0.0	1975	Godot
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Johan75	0.5	1976	Johan75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	FlickaMedGuld	0.0	1973	FlickaMedGuld
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Myzan	0.5	1976	Myzan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	sax1	0.0	1974	sax1
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	urv73	1.0	1974	urv73
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Minja	0.0	1976	Minja
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	korfu08	0.0	1976	korfu08
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	lire100	0.0	1974	lire100
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Damien och Adrian	1.0	1973	Damien och Adrian
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	LA Woman	1.0	1975	LA Woman
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Ninizen	1.0	1975	Ninizen
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Pinja	1.0	1975	Pinja
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Miniluvan	0.5	1976	Miniluvan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Nickis	0.8181818181818182	1974	Nickis
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	glader	1.0	1975	glader
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Carla	0.0	1974	Carla
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Anti75	0.0	1976	Anti75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Jenny28	0.5	1976	Jenny28
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	angiee	1.0	1975	angiee
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Kuben	0.0	1975	Kuben
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Rainbow	1.0	1976	Rainbow
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	cirkel	0.6666666666666666	1975	cirkel
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	zasu	0.5	1974	zasu
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Niccipicci	1.0	1976	Niccipicci
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Soti75	1.0	1976	Soti75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Veronica74	1.0	1975	Veronica74
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	annawall	1.0	1976	annawall
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Fama123	0.0	1974	Fama123
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Erica 73	0.0	1974	Erica 73
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	kentmaximus	1.0	1975	kentmaximus
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Trissy	0.6666666666666666	1976	Trissy
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	bumse2	0.0	1974	bumse2
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	maj09	0.0	1976	maj09
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Aktalia	1.0	1976	Aktalia
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Myra	0.46153846153846156	1973	Myra
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Nellie	1.0	1975	Nellie
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	jennas1	1.0	1973	jennas1
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	vill bli mamma 2009	0.5	1976	vill bli mamma 2009
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Semlan10	0.4166666666666667	1973	Semlan10
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	snigelkatt	0.75	1976	snigelkatt
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Magnolian	1.0	1973	Magnolian
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Angelique	1.0	1976	Angelique
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	lisala	1.0	1976	lisala
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Poddan	1.0	1976	Poddan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	önskar09	0.5	1975	önskar09
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	asfaltsblomman	0.0	1973	asfaltsblomman
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Sebastian05	0.0	1976	Sebastian05
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	mamma smurfen	0.0	1974	mamma smurfen
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Loviz	0.0	1973	Loviz
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Vitros	0.0	1976	Vitros
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Mikes bride	0.0	1976	Mikes bride
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	dorothea	1.0	1976	dorothea
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Magnetica	1.0	1974	Magnetica
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	pållan	0.0	1975	pållan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Solkattan	0.6666666666666666	1976	Solkattan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Okara	1.0	1973	Okara
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	HoppetKärleken	0.5	1975	HoppetKärleken
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	NorrVimpel	0.0	1973	NorrVimpel
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Vitsippa75	0.5	1976	Vitsippa75
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Mamma gås	1.0	1973	Mamma gås
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Floppan	1.0	1976	Floppan
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Längtar Igen	0.0	1976	Längtar Igen
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	Pinglan73	1.0	1974	Pinglan73
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	pluggande mamma	1.0	1973	pluggande mamma
fortsätta	0.6094744785333334	4443.0	up	aspectual	4	0.5893970973809499	0.37236588527780157	var	var	3	1	vivela	1.0	1975	dummy_coded_other
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Ninnie	0.25	1980	Ninnie
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Anova	0.25	1979	Anova
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	alwilda	0.0	1980	alwilda
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Calles matte	0.5	1979	Calles matte
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Tida77	1.0	1978	Tida77
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	LuMa	0.25	1979	LuMa
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	hannis	0.3333333333333333	1979	hannis
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Kina79	0.75	1980	Kina79
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Sedek	0.6666666666666666	1977	Sedek
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Lorelei	1.0	1978	Lorelei
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Puman78	1.0	1979	Puman78
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	CoolJen	0.0	1980	CoolJen
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Dynamic	1.0	1980	Dynamic
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Karla79	1.0	1980	Karla79
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Mamma till gullungen	0.25	1978	Mamma till gullungen
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Rundabullar	0.0	1980	Rundabullar
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Git	1.0	1978	Git
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Astarte	0.3333333333333333	1980	Astarte
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	lillälva	0.5	1978	lillälva
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Olivia3mars	1.0	1979	Olivia3mars
fortsätta	0.6094744785333334	4443.0	up	aspectual	5	0.6228505407957261	0.36543285042319473	var	var	3	1	Vaja	0.6666666666666666	1979	Vaja
