word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer att JO-anmäla	4		0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0
kommer att inbjuda	4		0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
Kommer att gynna	4		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0
kommer att fallera	4		0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att avskaffa	4		0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
kommer att censurera	4		0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att återanställa	4		0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0
kommer att väva	4		0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0
kommer att stilla	4		0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0
kommer att lista	4		0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0
kommer att lindra	4		0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
kommer att genomdriva	4		0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
kommer att förtidsrösta	4		0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0
kommer att fördöma	4		0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0
kommer att efterskänka	4		0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
kommer att effektivisera	4		0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
kommer att döpa	4		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0
kommer att avkräva	4		0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0
kommer att avhysa	4		0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0
kommer att förslå	4		0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0
kommer att existera	4		0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0
kommer att driftsätta	4		0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0
kommer att utbyta	4		0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
kommer att streama	4		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0
kommer att rosta	4		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0
kommer att rendera	4		0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0
kommer att påpeka	4		0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0
kommer att härda	4		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0
kommer att eliminera	4		0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0
kommer att avtäcka	4		0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0
kommer att auktionera	4		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0
kommer att haverera	4		0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
kommer att underrätta	4		0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0
kommer att spola	4		0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0
kommer att gjuta	4		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0
kommer att avhandla	4		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
kommer att ödelägga	4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0
kommer att packa	4		0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
kommer att observera	4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
Kommer att stötta	4		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0
kommer att sjösätta	4		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1
kommer att rotera	4		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0
kommer att hissa	4		0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0
Kommer att förändra	4		0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0
kommer att dundra	4		0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0
kommer att blicka	4		0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0
kommer att överträffa	4		0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0
kommer att spetsa	4		0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0
kommer att smyga	4		0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0
kommer att lira	4		0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0
kommer att glöda	4		0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
kommer att förvinna	4		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0
kommer att erhålla	4		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0
kommer att bärga	4		0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0
kommer att bibehålla	4		0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0
kommer att uppröra	4		0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
kommer att sjuda	4		0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0
kommer att understryka	4		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0
kommer att suga	4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0
kommer att livesända	4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0
kommer att konkurrensutsätta	4		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1
kommer att fortskrida	4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
kommer att beakta	4		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0
Kommer att vända	4		0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0
kommer att motarbeta	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0
kommer att medfinansiera	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
Kommer att ge	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0
kommer att pynta	4		0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0
kommer att pensionera	4		0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0
Kommer att polisanmäla	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
kommer att färdigställa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1
kommer att bogsera	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0
kommer att utforska	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0
kommer att torka	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1
kommer att rena	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1
kommer att avkasta	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0
kommer att kapa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
kommer att evakuera	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
kommer att “	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
kommer att festa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
kommer att återöppna	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0
Kommer att komma	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
kommer att utdöma	3		0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att upplysa	3		0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
kommer att provträna	3		0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kungöra	3		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer att konsultera	3		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att avlägga	3		0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att åtlyda	3		0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att värva	3		0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer att syfta	3		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
kommer att styrka	3		0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att fluktuera	3		0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
kommer att arta	3		0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att ösa	3		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att utrusta	3		0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att tillstyrka	3		0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att shoppa	3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer att kriminalisera	3		0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer att konvertera	3		0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att exportera	3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer att anslå	3		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att motverka	3		0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att åsamka	3		0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att utvinna	3		0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att strypa	3		0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer att stjäla	3		0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att senarelägga	3		0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
kommer att reservera	3		0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
kommer att reformera	3		0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
kommer att omöjliggöra	3		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att konfrontera	3		0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att komplicera	3		0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att jämna	3		0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
kommer att dunsta	3		0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer att baka	3		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer att avlöpa	3		0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att avhjälpa	3		0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
kommer att applådera	3		0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer att förorena	3		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att överlägga	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer att utlova	3		0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att sno	3		0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
kommer att skipa	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att rådgöra	3		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
kommer att platsa	3		0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
kommer att larma	3		0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att invända	3		0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att eftersläcka	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att efterleva	3		0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att besvära	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att beskydda	3		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer att debattera	3		0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att värdesätta	3		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att trampa	3		0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
kommer att skatta	3		0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
kommer att signalera	3		0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
Kommer att rösta	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer att premiera	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer att porträttera	3		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att normalisera	3		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer att kika	3		0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer att irritera	3		0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer att gästspela	3		0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
kommer att genera	3		0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer att fördärva	3		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
kommer att framkomma	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer att ebba	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att besikta	3		0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
kommer att tina	3		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
kommer att reflektera	3		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
kommer att paddla	3		0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
kommer att mörka	3		0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
kommer att initiera	3		0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
kommer att halka	3		0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Kommer att förbättra	3		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
kommer att eftersöka	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
kommer att automatisera	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
kommer att länka	3		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Kommer att tjäna	3		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
kommer att mullra	3		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
kommer att motivera	3		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
kommer att insistera	3		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
kommer att författa	3		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
Kommer att dö	3		0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
kommer att bänka	3		0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
kommer att återstarta	3		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
kommer att hälla	3		0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
kommer att dränera	3		0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
kommer att veva	3		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
kommer att urarta	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
Kommer att sälja	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
kommer att stävja	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
kommer att slussa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
kommer att ropa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
kommer att omge	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
kommer att nämna	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
kommer att mörda	3		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
Kommer att kräva	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
kommer att knipa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
kommer att infria	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
kommer att förvänta	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
kommer att eskortera	3		0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
kommer att bolla	3		0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
kommer att bekanta	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
kommer att utradera	3		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
kommer att svära	3		0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
Kommer att köra	3		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
kommer att framhärda	3		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
kommer att underskatta	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
kommer att sondera	3		0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
kommer att snacka	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
kommer att skena	3		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
kommer att signera	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
kommer att punktmarkera	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
kommer att mångdubbla	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
kommer att minimera	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
kommer att mata	3		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
kommer att kameraövervaka	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
Kommer att fungera	3		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
Kommer att flytta	3		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
kommer att manifestera	3		0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
kommer att begrava	3		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
kommer att säkerhetsställa	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
kommer att sväva	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
kommer att rentvå	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
kommer att praktisera	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
kommer att poppa	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
kommer att laborera	3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Kommer att hjälpa	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
Kommer att explodera	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
kommer att chartra	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
Kommer att brinna	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
kommer att återkoppla	3		0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
Kommer att tala	3		0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
kommer att stämpla	3		0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
kommer att längta	3		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
kommer att fiska	3		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
kommer att övervinna	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
Kommer att vinna	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
kommer att uppehålla	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
kommer att modernisera	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
kommer att mingla	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
kommer att härja	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
kommer att gömma	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
kommer att förfina	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
kommer att fotografera	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
kommer att bädda	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
kommer att braka	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
kommer att avliva	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
kommer att addera	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
kommer att ploga	3		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
kommer att återse	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
kommer att tillägna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
Kommer att lämna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
kommer att lobba	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
kommer att ljusna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Kommer att leta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
Kommer att jobba	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
kommer att genrepa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
kommer att forsla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
kommer att fasta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
kommer att bunkra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Kommer att betyda	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
kommer att avverka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
kommer att ranka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
kommer att klassa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
kommer att glänsa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
kommer att påstå	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
kommer att erfara	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
kommer att bifalla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
Kommer att stå	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
kommer att stressa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Kommer att spela	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
kommer att –	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
kommer att valla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
kommer att skrälla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
kommer att sammankalla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
kommer att knocka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
kommer att erövra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
kommer att provta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
kommer att åtnjuta	2		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att utrota	2		0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att skuldsätta	2		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att rusa	2		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att pegga	2		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att mogna	2		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att iaktta	2		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att arrestera	2		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att tillintetgöra	2		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att nonchalera	2		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att töa	2		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
