word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
försöker avgränsa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker ansluta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker annullera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker anklaga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
försöker överväga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker överbelägga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker ödelägga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker vada	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker uppvakta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker upprusta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker undfly	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker understryka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker trassla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker stajla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker spärra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker spola	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker slipa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker slicka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker rondera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker renodla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker radikalisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker privatisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker polarisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker partipolarisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker oskadligöra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker orsaka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker omleda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker omkullkasta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker omhänderta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker observera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker mjölka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker krama	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker knacka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker identifera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker hälla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker gardera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker förvirra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker förfina	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker företräda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker föreskriva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker fabricera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker existera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker efterleva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker döma	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker bo	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker avväga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker avreagera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker assistera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
försöker överdosera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker återanvända	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker vikta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker vandra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker upplösa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker uppbåda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker undanmanövrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker trimma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker trigga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker synliggöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker stycka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker stiga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker spräcka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker snacka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker skönmåla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker skända	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker skrubba	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker sjunga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker sexualisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker segla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker rotera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker reta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker relatera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker pyssla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker punktera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker programmera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker problematisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker paketera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker neutralisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker nagla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker lagföra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker komplettera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker kalla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker involvera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker inventera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker influera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker hijacka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker föröka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker förtrycka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker förevisa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker friställa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker DNA-märka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker diagnosticera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker checka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker böja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker bibehålla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker anknyta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
försöker återuppväcka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker ventilera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker varumärkesskydda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker utsätta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker unna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker tejpa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker strikta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker spurta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker sluka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker skola	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker samexistera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker rehydrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker omstörta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker omplacera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker namnge	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker mosa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker medverka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker lösgöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker kringgärda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker klappa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker kapsla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker hägna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker hylla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker gottgöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker glädja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker förpacka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker frånsäga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker friskriva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker fotpatrullera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker formera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker energioptimera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker efterforska	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker döpa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker deala	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker bråka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker beslå	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker avläsa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker avlossa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker attrahera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
försöker återupptäcka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker återimplantera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker återförena	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker vålla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker utdela	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker trixa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker tajma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker surra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker snoka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker servera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker rasera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker pendla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker modernisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker miniminera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker lukta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker laborera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker kryssa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker konkurrensutsätta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker kanalisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker investera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker intyga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker inkapsla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker införliva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker förneka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker dupera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker cirkulera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
försöker utrusta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker tillsluta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker studsa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker stilla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker slasha	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker skörta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker självutbilda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker retuschera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker plagiera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker omfördela	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker mixa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker maxa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker kultivera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker krishantera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker korttidspermittera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker knivhugga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker knapra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker kalibrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker internutbilda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker hämma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker förpassa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker förnedra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker förlora	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker fläkta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker flagga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker dekorera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker beräkna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker begripa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker be	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker avspegla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker avdela	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker automatisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker acklimatisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
försöker överbelasta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker återkoppla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker återanpassa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker åsamka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker villkora	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker tröska	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker tillfredsställa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker synka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker staka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker snöröja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker snöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker snabba	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker smalna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker slakta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker skylta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker skamma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker sammaställa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker radera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker pröva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker penetrera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker omvärdera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker Klara	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker injaga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker hjärntvätta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker handlägga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker fullgöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker felanmäla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker fajta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker eliminera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker eftersöka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker drapera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker dopa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker distansiera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker chippa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker belöna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker belägra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker beakta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker avvisa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker avboka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker anteckna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker ansvara	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
försöker återrekrytera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker återbruka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker utradera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker tvångssekularisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker trygga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker tro	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker tillintetgöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker tillbakavisa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker strössla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker sträcka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker spä	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker sossefiera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker sopsortera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker slinka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker skyddsmärka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker skratta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker ro	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker riskminimera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker restaurera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker respektera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker rengöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker omsluta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker omorganisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker kroka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker kavla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker innesluta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker halvera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker förfrysa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker fynda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker framföra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker fjärma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker fira	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker desinformera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker bomba	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker betona	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker absorbera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
försöker vidhålla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
försöker utforska	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
försöker underblåsa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
försöker tjuvcampa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
försöker snappa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
försöker reagera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
