word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
Kommer underlätta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Kommer samarbeta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
kommer pausa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Kommer samtala	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
kommer krackelera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
kommer rendera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
kommer förvalta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
Kommer börja	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
kommer tjänstgöra	2		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer sponsra	2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer korka	2		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer slakta	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kommer lära	2		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer krascha	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer äventyra	2		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer va	2		0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer uppta	2		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer undanröja	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer strejka	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Kommer stiga	2		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer hämma	2		0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer biträda	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kommer anamma	2		0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer tejpa	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer provta	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Kommer förlora	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Kommer utse	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer tära	2		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer missgynna	2		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer introducera	2		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer deltaga	2		0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer debattera	2		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer öronmärka	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Kommer straffa	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
kommer skrota	2		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
kommer bullra	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
kommer shoppa	2		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
kommer klargöra	2		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
kommer strukturera	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
kommer knuffa	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kommer efterfråga	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kommer besiktiga	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
kommer aktivera	2		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
kommer snurra	2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
kommer omarbeta	2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
kommer dippa	2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
kommer återställa	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer vråla	2		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
kommer utrota	2		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
kommer utbryta	2		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
kommer skynda	2		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
kommer rusa	2		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
kommer ro	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Kommer möta	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
kommer gapa	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer förgylla	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Kommer dö	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
kommer skölja	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer ratta	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer bedömma	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer vakta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
kommer utkristallisera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer uppvakta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
kommer undergräva	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer storsatsa	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer spänna	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
kommer spegla	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer smaka	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer räta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Kommer rädda	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer radera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
kommer omöjliggöra	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer krympa	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer korsa	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer jämföra	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
kommer handlägga	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
kommer halka	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
kommer glänsa	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer förtsätta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
kommer främja	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer fastställa	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Kommer delta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Kommer chocka	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer bötfälla	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
kommer bota	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer boka	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer binda	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer avge	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer anfalla	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer nischa	2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer måsta	2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer övernatta	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer vidareutveckla	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer vallfärda	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kommer utannonsera	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer upplösa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer underrätta	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer svärma	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer svälta	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer studsa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer sanera	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Kommer peka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer måla	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer läcka	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Kommer likna	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer kritisera	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer härja	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer hata	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Kommer hamna	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer gratulera	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer förfölja	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer fördjupa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer färdigställa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Kommer diskutera	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer bredda	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer utlösa	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer utforma	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer tjata	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Kommer innebära	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer avvika	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Kommer växa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Kommer utveckla	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer upphäva	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer trygga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer tilldela	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer stryka	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer slänga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
kommer slappna	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer rycka	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer rubricera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer rubba	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer plugga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Kommer missa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
kommer klä	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer klaga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer kartlägga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer haverera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer fästa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Kommer erbjuda	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer delegera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer dala	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer bärga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Kommer besöka	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer avstanna	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer angöra	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer adressera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer växla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer fjärrstyra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer utlämna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer utforska	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Kommer ställa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Kommer slänga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer skoja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer senarelägga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer redogöra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Kommer prova	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Kommer lysa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer klarna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer intressera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Kommer införa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer hasta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer guida	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer förvandla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kommer filma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Kommer bygga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Kommer bedöma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer strömma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
kommer regeringsförhandla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
kommer palla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
kommer återinvestera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer suga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer reducera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Kommer njuta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer montera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Kommer lyfta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer larma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Kommer laga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer kraftsamla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer kompromissa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer klinga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer inventera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Kommer heja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Kommer förfölja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer fortlöpa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Kommer fokusera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Kommer fira	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer dunsta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer definiera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Kommer bevaka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer besegra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer attackera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer associera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer angripa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Kommer vidta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Kommer urholka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer undgå	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer tredubbla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer tillkännage	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer sjuda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer hacka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer återskapa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer upprätthålla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer tystna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer tvätta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer släpa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Kommer rulla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
kommer pusha	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Kommer prioritera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
kommer motivera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
kommer jubla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer installera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
kommer förskjuta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer eka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer bomba	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer blockera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer beslagta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Kommer analysera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer vässa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer minimera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer överlägga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer utöva	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer upphandla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer tömma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer swisha	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer svinga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer supporta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer storma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer spä	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
kommer omvärdera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer missbruka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer lotta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Kommer generera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Kommer försvåra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
kommer förlägga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer bibehålla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer avboka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Kommer lyssna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer kopiera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer flöda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer djupdyka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer vimla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer Sluta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer lyda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Kommer höja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Kommer granska	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer blomstra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Kommer tänka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Kommer svara	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
kommer skylla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
kommer drömma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
kommer underteckna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
kommer överta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kommer återkomma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer viga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer utkräva	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer pumpa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kommer knacka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer förtidsrösta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer fallera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kommer ansöka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer Reagera	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer kora	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer Delta	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer anse	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer företa	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer stimulera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer ocksåa	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer förlita	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer erbjuga	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer blogga	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer avskriva	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer attbefinna	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer skala	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer poängtera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer paddla	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer omvandla	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer demontera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
