author	age	change	start_year	bin	binlabel
CamillaJ	23	0.4456147898942772	2006	2	20--29
CamillaJ	24	-0.26705447549035055	2007	2	20--29
CamillaJ	25	0.6195344962795152	2008	2	20--29
CamillaJ	26	-0.8834679861205007	2009	2	20--29
CamillaJ	27	1.935277761832944	2010	2	20--29
CamillaJ	28	-1.8183291671720043	2011	2	20--29
CamillaJ	29	-0.2467406188038475	2012	2	20--29
CamillaJ	30	0.0	2013	3	30--39
CamillaJ	31	0.0	2014	3	30--39
CamillaJ	32	0.0	2015	3	30--39
CamillaJ	33	0.0	2016	3	30--39
CamillaJ	34	0.0	2017	3	30--39
CamillaJ	35	0.0	2018	3	30--39
CamillaJ	36	0.0	2019	3	30--39
CamillaJ	37	0.0	2020	3	30--39
CamillaJ	38	0.0	2021	3	30--39
Annanym	36	0.0	2004	3	30--39
Annanym	37	0.0	2005	3	30--39
Annanym	38	0.010657741765713607	2006	3	30--39
Annanym	39	0.017690495241126702	2007	3	30--39
Annanym	40	0.0069793703240550765	2008	4	40--49
Annanym	41	-0.015100278893039637	2009	4	40--49
Annanym	42	-0.012947411448516669	2010	4	40--49
Annanym	43	0.012126648534559038	2011	4	40--49
Annanym	44	-0.019406565523898116	2012	4	40--49
Annanym	45	0.0	2013	4	40--49
Annanym	46	0.0	2014	4	40--49
Annanym	47	0.0	2015	4	40--49
Annanym	48	0.0	2016	4	40--49
Annanym	49	0.0	2017	4	40--49
Annanym	50	0.0	2018	5	50--59
Annanym	51	0.0	2019	5	50--59
Annanym	52	0.0	2020	5	50--59
Annanym	53	0.0	2021	5	50--59
LeaveMeAlone	22	0.0	2004	2	20--29
LeaveMeAlone	23	0.0	2005	2	20--29
LeaveMeAlone	24	0.0	2006	2	20--29
LeaveMeAlone	25	0.5968878791995821	2007	2	20--29
LeaveMeAlone	26	-0.22434220189195803	2008	2	20--29
LeaveMeAlone	27	-0.348947127463459	2009	2	20--29
LeaveMeAlone	28	0.005521118113191278	2010	2	20--29
LeaveMeAlone	29	-0.029119667957356314	2011	2	20--29
LeaveMeAlone	30	0.4407117930660913	2012	3	30--39
LeaveMeAlone	31	0.22352457712127072	2013	3	30--39
LeaveMeAlone	32	-0.5920491888260923	2014	3	30--39
LeaveMeAlone	33	0.28823867259795866	2015	3	30--39
LeaveMeAlone	34	-0.36042585395922844	2016	3	30--39
LeaveMeAlone	35	0.0	2017	3	30--39
LeaveMeAlone	36	0.0	2018	3	30--39
LeaveMeAlone	37	0.0	2019	3	30--39
LeaveMeAlone	38	0.0	2020	3	30--39
LeaveMeAlone	39	0.0	2021	3	30--39
cruz	36	0.0	2004	3	30--39
cruz	37	0.0	2005	3	30--39
cruz	38	0.0	2006	3	30--39
cruz	39	0.009449412335613435	2007	3	30--39
cruz	40	0.009820191663056777	2008	4	40--49
cruz	41	-0.005784718373433048	2009	4	40--49
cruz	42	0.008354865342780073	2010	4	40--49
cruz	43	-0.007977918450947153	2011	4	40--49
cruz	44	0.006796532782902943	2012	4	40--49
cruz	45	-0.020658365299973027	2013	4	40--49
cruz	46	0.0	2014	4	40--49
cruz	47	0.0	2015	4	40--49
cruz	48	0.0	2016	4	40--49
cruz	49	0.0	2017	4	40--49
cruz	50	0.0	2018	5	50--59
cruz	51	0.0	2019	5	50--59
cruz	52	0.0	2020	5	50--59
cruz	53	0.0	2021	5	50--59
Hedi	40	0.0	2004	4	40--49
Hedi	41	0.0	2005	4	40--49
Hedi	42	0.0	2006	4	40--49
Hedi	43	0.0	2007	4	40--49
Hedi	44	0.04817400999667553	2008	4	40--49
Hedi	45	0.007451143207427777	2009	4	40--49
Hedi	46	0.00018754371416296323	2010	4	40--49
Hedi	47	-0.05581269691826627	2011	4	40--49
Hedi	48	0.0	2012	4	40--49
Hedi	49	0.0	2013	4	40--49
Hedi	50	0.0	2014	5	50--59
Hedi	51	0.0	2015	5	50--59
Hedi	52	0.0	2016	5	50--59
Hedi	53	0.0	2017	5	50--59
Hedi	54	0.0	2018	5	50--59
Hedi	55	0.0	2019	5	50--59
Hedi	56	0.0	2020	5	50--59
Hedi	57	0.0	2021	5	50--59
LuMa	27	0.0	2004	2	20--29
LuMa	28	0.0	2005	2	20--29
LuMa	29	0.0	2006	2	20--29
LuMa	30	2.370227594183037	2007	3	30--39
LuMa	31	-1.0277785156090122	2008	3	30--39
LuMa	32	-0.4760451771525368	2009	3	30--39
LuMa	33	0.1018250581606095	2010	3	30--39
LuMa	34	-0.4830648214846444	2011	3	30--39
LuMa	35	-0.3818723115975877	2012	3	30--39
LuMa	36	-0.10329182649986515	2013	3	30--39
LuMa	37	0.0	2014	3	30--39
LuMa	38	0.0	2015	3	30--39
LuMa	39	0.0	2016	3	30--39
LuMa	40	0.0	2017	4	40--49
LuMa	41	0.0	2018	4	40--49
LuMa	42	0.0	2019	4	40--49
LuMa	43	0.0	2020	4	40--49
LuMa	44	0.0	2021	4	40--49
TantG	36	0.21771182077216472	2004	3	30--39
TantG	37	-0.1316457409401781	2005	3	30--39
TantG	38	-0.007198790765705926	2006	3	30--39
TantG	39	-0.07571748495440955	2007	3	30--39
TantG	40	-0.0015440037786486275	2008	4	40--49
TantG	41	-0.0016058003332225176	2009	4	40--49
TantG	42	0.0	2010	4	40--49
TantG	43	0.0	2011	4	40--49
TantG	44	0.0	2012	4	40--49
TantG	45	0.0	2013	4	40--49
TantG	46	0.0	2014	4	40--49
TantG	47	0.0	2015	4	40--49
TantG	48	0.0	2016	4	40--49
TantG	49	0.0	2017	4	40--49
TantG	50	0.0	2018	5	50--59
TantG	51	0.0	2019	5	50--59
TantG	52	0.0	2020	5	50--59
TantG	53	0.0	2021	5	50--59
allakantralla	30	0.0	2004	3	30--39
allakantralla	31	0.0	2005	3	30--39
allakantralla	32	0.0	2006	3	30--39
allakantralla	33	0.04724706167806718	2007	3	30--39
allakantralla	34	0.013773350984388484	2008	3	30--39
allakantralla	35	-0.022251366489898818	2009	3	30--39
allakantralla	36	-0.01935593420098597	2010	3	30--39
allakantralla	37	-0.011096012461328825	2011	3	30--39
allakantralla	38	-0.008317099510242051	2012	3	30--39
allakantralla	39	0.0	2013	3	30--39
allakantralla	40	0.0	2014	4	40--49
allakantralla	41	0.0	2015	4	40--49
allakantralla	42	0.0	2016	4	40--49
allakantralla	43	0.0	2017	4	40--49
allakantralla	44	0.0	2018	4	40--49
allakantralla	45	0.0	2019	4	40--49
allakantralla	46	0.0	2020	4	40--49
allakantralla	47	0.0	2021	4	40--49
NinaFina	36	0.09330506604521345	2004	3	30--39
NinaFina	37	-0.05457533012081947	2005	3	30--39
NinaFina	38	-0.0024934139209677117	2006	3	30--39
NinaFina	39	-0.02521200761187726	2007	3	30--39
NinaFina	40	-0.011024314391549009	2008	4	40--49
NinaFina	41	0.0016856107031546455	2009	4	40--49
NinaFina	42	-0.0016856107031546455	2010	4	40--49
NinaFina	43	0.0	2011	4	40--49
NinaFina	44	0.0	2012	4	40--49
NinaFina	45	0.0	2013	4	40--49
NinaFina	46	0.0	2014	4	40--49
NinaFina	47	0.0	2015	4	40--49
NinaFina	48	0.0	2016	4	40--49
NinaFina	49	0.0	2017	4	40--49
NinaFina	50	0.0	2018	5	50--59
NinaFina	51	0.0	2019	5	50--59
NinaFina	52	0.0	2020	5	50--59
NinaFina	53	0.0	2021	5	50--59
Jossan	36	0.25918073901448185	2004	3	30--39
Jossan	37	2.6326395433402685	2005	3	30--39
Jossan	38	-2.8918202823547503	2006	3	30--39
Jossan	39	0.0	2007	3	30--39
Jossan	40	0.0	2008	4	40--49
Jossan	41	0.0	2009	4	40--49
Jossan	42	0.0	2010	4	40--49
Jossan	43	0.0	2011	4	40--49
Jossan	44	0.0	2012	4	40--49
Jossan	45	0.0	2013	4	40--49
Jossan	46	0.007218718136126977	2014	4	40--49
Jossan	47	-0.007218718136126977	2015	4	40--49
Jossan	48	0.0	2016	4	40--49
Jossan	49	0.0	2017	4	40--49
Jossan	50	0.0	2018	5	50--59
Jossan	51	0.0	2019	5	50--59
Jossan	52	0.0	2020	5	50--59
Jossan	53	0.0	2021	5	50--59
Mirren	28	0.0	2004	2	20--29
Mirren	29	0.0	2005	2	20--29
Mirren	30	0.008526193412570887	2006	3	30--39
Mirren	31	0.004073023034913694	2007	3	30--39
Mirren	32	-0.0077818154478170275	2008	3	30--39
Mirren	33	0.0002394311097963838	2009	3	30--39
Mirren	34	-0.00020355411657121784	2010	3	30--39
Mirren	35	0.0006914550139353144	2011	3	30--39
Mirren	36	-0.002101672123499195	2012	3	30--39
Mirren	37	-0.0034430608833288384	2013	3	30--39
Mirren	38	0.0	2014	3	30--39
Mirren	39	0.0	2015	3	30--39
Mirren	40	0.0	2016	4	40--49
Mirren	41	0.0	2017	4	40--49
Mirren	42	0.0	2018	4	40--49
Mirren	43	0.0	2019	4	40--49
Mirren	44	0.0	2020	4	40--49
Mirren	45	0.0	2021	4	40--49
Diana	40	0.04146891824231709	2004	4	40--49
Diana	41	0.03168724961487154	2005	4	40--49
Diana	42	-0.036919845853762366	2006	4	40--49
Diana	43	-0.012612791164392678	2007	4	40--49
Diana	44	-0.02362353083903359	2008	4	40--49
Diana	45	0.003371221406309291	2009	4	40--49
Diana	46	-0.003371221406309291	2010	4	40--49
Diana	47	0.0	2011	4	40--49
Diana	48	0.0	2012	4	40--49
Diana	49	0.0	2013	4	40--49
Diana	50	0.0	2014	5	50--59
Diana	51	0.0	2015	5	50--59
Diana	52	0.0	2016	5	50--59
Diana	53	0.0	2017	5	50--59
Diana	54	0.0	2018	5	50--59
Diana	55	0.0	2019	5	50--59
Diana	56	0.0	2020	5	50--59
Diana	57	0.0	2021	5	50--59
Solkattan	30	0.0	2004	3	30--39
Solkattan	31	0.0	2005	3	30--39
Solkattan	32	0.004263096706285443	2006	3	30--39
Solkattan	33	-0.0011132925944142983	2007	3	30--39
Solkattan	34	0.07553441221603222	2008	3	30--39
Solkattan	35	-0.07025616281213012	2009	3	30--39
Solkattan	36	0.0061317804629049295	2010	3	30--39
Solkattan	37	0.015936197558876028	2011	3	30--39
Solkattan	38	-0.027052970654225347	2012	3	30--39
Solkattan	39	0.01099686020770077	2013	3	30--39
Solkattan	40	0.18768418672052573	2014	4	40--49
Solkattan	41	-0.1683341840028777	2015	4	40--49
Solkattan	42	0.013130268400828128	2016	4	40--49
Solkattan	43	-0.046920192209505794	2017	4	40--49
Solkattan	44	0.0	2018	4	40--49
Solkattan	45	0.0	2019	4	40--49
Solkattan	46	0.0	2020	4	40--49
Solkattan	47	0.0	2021	4	40--49
jazzy	19	0.0	2004	1	<20
jazzy	20	0.0	2005	2	20--29
jazzy	21	0.14281373966056235	2006	2	20--29
jazzy	22	0.43202551075592177	2007	2	20--29
jazzy	23	-0.06258894411850102	2008	2	20--29
jazzy	24	-0.3622309537172196	2009	2	20--29
jazzy	25	-0.028687402758445488	2010	2	20--29
jazzy	26	-0.12133194982231797	2011	2	20--29
jazzy	27	0.0	2012	2	20--29
jazzy	28	0.0	2013	2	20--29
jazzy	29	0.0	2014	2	20--29
jazzy	30	0.0	2015	3	30--39
jazzy	31	0.0	2016	3	30--39
jazzy	32	0.0	2017	3	30--39
jazzy	33	0.0	2018	3	30--39
jazzy	34	0.0	2019	3	30--39
jazzy	35	0.0	2020	3	30--39
jazzy	36	0.0	2021	3	30--39
Kryztina	28	0.0	2004	2	20--29
Kryztina	29	0.0817627758403873	2005	2	20--29
Kryztina	30	-0.0625788406621028	2006	3	30--39
Kryztina	31	-0.009734522842671059	2007	3	30--39
Kryztina	32	-0.003026211002723365	2008	3	30--39
Kryztina	33	-0.004737590629735425	2009	3	30--39
Kryztina	34	0.000741028293291714	2010	3	30--39
Kryztina	35	-0.0024266389964463595	2011	3	30--39
Kryztina	36	0.0	2012	3	30--39
Kryztina	37	0.0	2013	3	30--39
Kryztina	38	0.0	2014	3	30--39
Kryztina	39	0.0	2015	3	30--39
Kryztina	40	0.0	2016	4	40--49
Kryztina	41	0.0	2017	4	40--49
Kryztina	42	0.0	2018	4	40--49
Kryztina	43	0.0	2019	4	40--49
Kryztina	44	0.0	2020	4	40--49
Kryztina	45	0.0	2021	4	40--49
